timestamp,server_id,cpu_usage_pct,memory_usage_mb,disk_io_ops,network_rx_kbps
2023-04-09 00:30:00,SRV-02,35.4,4220.83,123.94,3953.26
2023-04-09 00:35:00,SRV-03,20.93,4060.99,166.48,5435.87
2023-04-09 00:40:00,SRV-04,50.63,4951.39,188.08,4510.12
2023-04-09 00:45:00,SRV-01,41.25,3896.72,180.59,4104.93
2023-04-09 00:50:00,SRV-02,40.63,3715.18,106.07,5448.06
2023-04-09 00:55:00,SRV-03,34.02,4144.59,141.08,4407.55
2023-04-09 01:00:00,SRV-04,30.35,4335.13,137.34,5152.54
2023-04-09 01:05:00,SRV-01,24.4,3832.79,179.39,4155.76
2023-04-09 01:10:00,SRV-02,47.9,3980.27,126.62,5426.55
2023-04-09 01:15:00,SRV-03,30.03,3545.39,199.48,5796.72
2023-04-09 01:20:00,SRV-04,25.08,4636.66,119.09,4245.27
2023-04-09 01:25:00,SRV-01,37.31,3763.66,120.76,3864.64
2023-04-09 01:30:00,SRV-02,47.03,4132.07,102.34,5355.2
2023-04-09 01:35:00,SRV-03,26.21,4072.58,188.35,3906.18
2023-04-09 01:40:00,SRV-04,45.25,3309.92,146.9,1685.08
2023-04-09 01:45:00,SRV-01,14.9,3945.97,200.62,5297.98
2023-04-09 01:50:00,SRV-02,36.54,4791.47,102.9,7188.77
2023-04-09 01:55:00,SRV-03,42.66,4513.87,99.52,5317.9
2023-04-09 02:00:00,SRV-04,14.48,4022.7,116.52,5117.21
2023-04-09 02:05:00,SRV-01,14.56,4190.48,187.82,4597.83
2023-04-09 02:10:00,SRV-02,43.76,4842.99,194.97,5557.28
2023-04-09 02:15:00,SRV-03,21.76,4087.98,185.79,5224.79
2023-04-09 02:20:00,SRV-04,36.7,4034.75,145.9,4961.91
2023-04-09 02:25:00,SRV-01,30.0,3856.04,127.05,4946.47
2023-04-09 02:30:00,SRV-02,42.97,2970.63,257.83,4563.95
2023-04-09 02:35:00,SRV-03,50.54,3698.26,164.37,4672.16
2023-04-09 02:40:00,SRV-04,34.36,4169.08,171.32,3139.28
2023-04-09 02:45:00,SRV-01,47.71,3650.56,69.98,5071.46
2023-04-09 02:50:00,SRV-02,59.67,4260.75,157.31,5782.28
2023-04-09 02:55:00,SRV-03,25.97,5069.0,114.95,6162.73
2023-04-09 03:00:00,SRV-04,28.56,4258.34,182.88,6710.74
2023-04-09 03:05:00,SRV-01,46.52,4300.63,222.27,4384.77
2023-04-09 03:10:00,SRV-02,28.96,3810.47,187.69,4166.86
2023-04-09 03:15:00,SRV-03,32.76,4086.05,202.56,4528.89
2023-04-09 03:20:00,SRV-04,17.69,3945.32,211.5,3955.38
2023-04-09 03:25:00,SRV-01,20.55,3600.34,137.8,3824.0
2023-04-09 03:30:00,SRV-02,43.66,3606.88,123.42,4871.18
2023-04-09 03:35:00,SRV-03,45.43,3339.11,214.4,4426.2
2023-04-09 03:40:00,SRV-04,33.72,3800.88,116.98,4805.0
2023-04-09 03:45:00,SRV-01,46.03,3355.0,134.19,4587.98
2023-04-09 03:50:00,SRV-02,44.69,4090.48,166.71,4402.95
2023-04-09 03:55:00,SRV-03,36.0,3876.57,94.88,3586.05
2023-04-09 04:00:00,SRV-04,31.53,4026.61,137.02,3590.42
2023-04-09 04:05:00,SRV-01,10.68,3892.44,154.86,4328.6
2023-04-09 04:10:00,SRV-02,15.92,3169.94,146.62,5495.07
2023-04-09 04:15:00,SRV-03,36.93,3570.33,167.29,3827.65
2023-04-09 04:20:00,SRV-04,33.27,3696.86,178.65,4536.3
2023-04-09 04:25:00,SRV-01,50.22,3338.32,184.41,6154.34
2023-04-09 04:30:00,SRV-02,14.27,5057.93,164.34,4846.86
2023-04-09 04:35:00,SRV-03,33.78,4026.55,154.94,6633.01
2023-04-09 04:40:00,SRV-04,31.88,3113.69,115.0,4542.28
2023-04-09 04:45:00,SRV-01,37.26,3311.84,184.95,4332.14
2023-04-09 04:50:00,SRV-02,42.3,4087.75,164.22,4857.4
2023-04-09 04:55:00,SRV-03,32.38,4009.8,71.23,4995.37
2023-04-09 05:00:00,SRV-04,24.63,3350.01,134.9,4724.95
2023-04-09 05:05:00,SRV-01,24.05,3219.25,184.44,5556.0
2023-04-09 05:10:00,SRV-02,35.37,3629.52,155.12,5285.01
2023-04-09 05:15:00,SRV-03,35.96,4495.16,157.61,4927.64
2023-04-09 05:20:00,SRV-04,35.2,3950.63,164.39,6375.95
2023-04-09 05:25:00,SRV-01,35.11,3622.69,52.27,4475.65
2023-04-09 05:30:00,SRV-02,39.1,3478.86,154.33,5309.55
2023-04-09 05:35:00,SRV-03,29.3,3782.53,177.52,6264.32
2023-04-09 05:40:00,SRV-04,24.74,4172.41,115.95,6440.7
2023-04-09 05:45:00,SRV-01,46.17,4186.25,110.26,5345.12
2023-04-09 05:50:00,SRV-02,27.95,3734.78,133.02,6481.71
2023-04-09 05:55:00,SRV-03,36.63,3834.33,139.31,5608.23
2023-04-09 06:00:00,SRV-04,62.95,3863.18,146.53,4811.27
2023-04-09 06:05:00,SRV-01,22.89,4066.4,142.35,5242.84
2023-04-09 06:10:00,SRV-02,56.09,3740.24,129.02,4514.53
2023-04-09 06:15:00,SRV-03,35.65,4148.39,172.81,5626.26
2023-04-09 06:20:00,SRV-04,34.76,3709.54,121.03,4249.82
2023-04-09 06:25:00,SRV-01,48.54,4260.36,195.26,3259.56
2023-04-09 06:30:00,SRV-02,30.9,3588.73,144.92,3499.54
2023-04-09 06:35:00,SRV-03,41.21,3927.4,158.23,5166.7
2023-04-09 06:40:00,SRV-04,29.28,3958.24,154.63,3981.9
2023-04-09 06:45:00,SRV-01,32.31,4435.61,214.05,6225.19
2023-04-09 06:50:00,SRV-02,23.47,3136.64,118.95,3759.11
2023-04-09 06:55:00,SRV-03,27.9,3935.46,172.12,5253.55
2023-04-09 07:00:00,SRV-04,38.72,3751.91,177.06,5650.39
2023-04-09 07:05:00,SRV-01,45.52,4228.8,197.15,5375.22
2023-04-09 07:10:00,SRV-02,41.71,4078.02,115.63,4647.38
2023-04-09 07:15:00,SRV-03,36.85,3862.8,203.72,4817.99
2023-04-09 07:20:00,SRV-04,27.38,2775.9,159.97,4750.91
2023-04-09 07:25:00,SRV-01,40.6,3821.95,127.16,4985.38
2023-04-09 07:30:00,SRV-02,32.41,4160.75,159.53,6234.84
2023-04-09 07:35:00,SRV-03,29.18,3728.35,101.86,6424.29
2023-04-09 07:40:00,SRV-04,32.95,3230.12,189.14,4080.94
2023-04-09 07:45:00,SRV-01,31.02,3659.36,12.76,6525.77
2023-04-09 07:50:00,SRV-02,33.12,4409.23,193.66,6172.26
2023-04-09 07:55:00,SRV-03,38.15,4026.91,183.34,5073.15
2023-04-09 08:00:00,SRV-04,33.45,3713.16,142.49,4932.49
2023-04-09 08:05:00,SRV-01,54.0,4023.25,156.08,4375.83
2023-04-09 08:10:00,SRV-02,36.52,4057.88,159.91,4093.17
2023-04-09 08:15:00,SRV-03,35.05,3665.44,152.15,5074.97
2023-04-09 08:20:00,SRV-04,30.56,4599.99,211.7,3666.2
2023-04-09 08:25:00,SRV-01,23.11,4006.92,222.17,5440.24
2023-04-09 08:30:00,SRV-02,23.0,4096.3,152.28,4448.8
2023-04-09 08:35:00,SRV-03,43.46,4104.16,133.83,5320.99
2023-04-09 08:40:00,SRV-04,28.83,2801.48,91.43,4961.53
2023-04-09 08:45:00,SRV-01,40.41,4329.89,202.55,3675.72
2023-04-09 08:50:00,SRV-02,21.43,2917.23,132.41,5875.08
2023-04-09 08:55:00,SRV-03,21.88,4499.1,122.85,4002.69
2023-04-09 09:00:00,SRV-04,48.91,3883.18,195.85,4829.32
2023-04-09 09:05:00,SRV-01,23.61,4288.85,184.11,5559.13
2023-04-09 09:10:00,SRV-02,49.89,4281.58,223.0,5717.06
2023-04-09 09:15:00,SRV-03,30.18,3558.2,95.16,4055.18
2023-04-09 09:20:00,SRV-04,57.76,3414.74,130.64,3537.14
2023-04-09 09:25:00,SRV-01,23.48,4466.65,225.18,6944.67
2023-04-09 09:30:00,SRV-02,36.71,4443.23,95.78,4786.12
2023-04-09 09:35:00,SRV-03,34.59,3291.89,207.67,5144.5
2023-04-09 09:40:00,SRV-04,51.92,4112.09,118.81,3345.03
2023-04-09 09:45:00,SRV-01,60.11,3597.06,107.17,4071.9
2023-04-09 09:50:00,SRV-02,34.02,3759.2,88.13,5889.38
2023-04-09 09:55:00,SRV-03,43.43,5324.58,123.55,4721.36
2023-04-09 10:00:00,SRV-04,30.63,4482.2,168.36,5504.37
2023-04-09 10:05:00,SRV-01,26.22,4273.2,92.14,4060.77
2023-04-09 10:10:00,SRV-02,35.73,5072.36,123.18,5293.95
2023-04-09 10:15:00,SRV-03,43.9,4315.91,167.56,3131.68
2023-04-09 10:20:00,SRV-04,35.58,4250.27,189.13,5055.61
2023-04-09 10:25:00,SRV-01,23.26,4452.96,124.99,6788.31
2023-04-09 10:30:00,SRV-02,34.61,3706.36,146.65,5445.01
2023-04-09 10:35:00,SRV-03,24.69,3797.06,125.95,2953.91
2023-04-09 10:40:00,SRV-04,40.03,3187.64,165.86,4515.24
2023-04-09 10:45:00,SRV-01,41.04,4261.16,179.22,3941.05
2023-04-09 10:50:00,SRV-02,27.67,4174.93,212.9,3606.51
2023-04-09 10:55:00,SRV-03,55.69,4163.75,194.51,4583.04
2023-04-09 11:00:00,SRV-04,25.85,5217.33,151.66,3569.57
2023-04-09 11:05:00,SRV-01,35.12,4102.61,150.49,5927.16
2023-04-09 11:10:00,SRV-02,33.22,4517.39,161.65,3975.14
2023-04-09 11:15:00,SRV-03,34.1,3846.53,188.98,4773.06
2023-04-09 11:20:00,SRV-04,56.48,5106.07,235.57,3315.84
2023-04-09 11:25:00,SRV-01,31.79,3315.13,147.11,5205.05
2023-04-09 11:30:00,SRV-02,62.46,4402.13,161.11,2616.55
2023-04-09 11:35:00,SRV-03,32.52,4670.01,163.35,4542.73
2023-04-09 11:40:00,SRV-04,37.87,3230.69,116.21,5364.44
2023-04-09 11:45:00,SRV-01,38.65,3927.6,123.93,4934.29
2023-04-09 11:50:00,SRV-02,36.89,4461.76,74.43,4134.2
2023-04-09 11:55:00,SRV-03,28.59,4069.41,207.89,4559.7
2023-04-09 12:00:00,SRV-04,37.93,4181.77,133.58,3817.79
2023-04-09 12:05:00,SRV-01,22.08,3989.85,192.8,5341.67
2023-04-09 12:10:00,SRV-02,36.41,3001.41,138.56,4728.19
2023-04-09 12:15:00,SRV-03,34.16,4406.02,194.15,4679.56
2023-04-09 12:20:00,SRV-04,47.04,3641.9,197.08,5805.34
2023-04-09 12:25:00,SRV-01,34.23,4197.69,191.62,3854.75
2023-04-09 12:30:00,SRV-02,33.26,3537.49,86.94,4110.15
2023-04-09 12:35:00,SRV-03,48.78,3950.27,191.89,3843.28
2023-04-09 12:40:00,SRV-04,11.33,4094.96,92.31,4867.0
2023-04-09 12:45:00,SRV-01,31.58,2980.04,106.14,6295.02
2023-04-09 12:50:00,SRV-02,48.84,5067.85,124.73,6390.73
2023-04-09 12:55:00,SRV-03,27.75,4394.85,221.83,5526.79
2023-04-09 13:00:00,SRV-04,25.31,3608.32,125.41,5727.55
2023-04-09 13:05:00,SRV-01,42.41,4224.73,79.12,5373.74
2023-04-09 13:10:00,SRV-02,34.27,4144.48,149.93,6034.43
2023-04-09 13:15:00,SRV-03,29.41,3065.85,102.35,3663.44
2023-04-09 13:20:00,SRV-04,25.26,3817.68,113.26,4559.45
2023-04-09 13:25:00,SRV-01,2.81,3783.33,141.28,6552.67
2023-04-09 13:30:00,SRV-02,55.75,3684.1,60.31,6189.05
2023-04-09 13:35:00,SRV-03,34.98,2941.86,244.05,6880.45
2023-04-09 13:40:00,SRV-04,44.59,4441.01,181.93,5990.78
2023-04-09 13:45:00,SRV-01,50.02,3723.11,111.21,4013.12
2023-04-09 13:50:00,SRV-02,41.24,4047.01,157.0,3859.95
2023-04-09 13:55:00,SRV-03,34.0,4335.87,157.09,3901.32
2023-04-09 14:00:00,SRV-04,40.0,4183.57,127.9,6159.55
2023-04-09 14:05:00,SRV-01,33.02,3520.14,176.7,3099.56
2023-04-09 14:10:00,SRV-02,33.41,3841.93,146.15,4743.87
2023-04-09 14:15:00,SRV-03,12.41,4333.38,145.42,5902.35
2023-04-09 14:20:00,SRV-04,48.13,4089.49,135.24,4257.11
2023-04-09 14:25:00,SRV-01,21.96,4420.97,226.54,6077.81
2023-04-09 14:30:00,SRV-02,38.58,3221.69,115.8,3971.03
2023-04-09 14:35:00,SRV-03,22.52,4433.6,122.22,4314.04
2023-04-09 14:40:00,SRV-04,34.87,3161.33,154.88,6296.21
2023-04-09 14:45:00,SRV-01,36.03,4162.97,112.21,5378.93
2023-04-09 14:50:00,SRV-02,38.1,3770.07,104.72,4482.78
2023-04-09 14:55:00,SRV-03,37.92,3360.07,153.83,4663.32
2023-04-09 15:00:00,SRV-04,18.33,4643.12,199.06,5078.04
2023-04-09 15:05:00,SRV-01,37.58,3639.2,123.97,2678.83
2023-04-09 15:10:00,SRV-02,23.98,3685.22,145.62,4090.99
2023-04-09 15:15:00,SRV-03,49.46,4679.42,204.42,5330.2
2023-04-09 15:20:00,SRV-04,31.31,4270.01,151.7,4452.79
2023-04-09 15:25:00,SRV-01,50.05,3947.56,167.98,2640.15
2023-04-09 15:30:00,SRV-02,51.28,3179.66,142.4,4610.22
2023-04-09 15:35:00,SRV-03,26.87,4307.68,104.7,4988.42
2023-04-09 15:40:00,SRV-04,23.24,3608.92,206.7,5352.11
2023-04-09 15:45:00,SRV-01,37.67,3817.29,127.25,5949.17
2023-04-09 15:50:00,SRV-02,29.59,3909.5,115.15,4079.56
2023-04-09 15:55:00,SRV-03,21.77,3781.31,71.16,5287.39
2023-04-09 16:00:00,SRV-04,38.33,3265.08,216.43,5833.42
2023-04-09 16:05:00,SRV-01,32.55,4633.64,131.22,4798.16
2023-04-09 16:10:00,SRV-02,35.56,4277.9,137.8,3291.41
2023-04-09 16:15:00,SRV-03,38.86,3613.76,107.47,4907.9
2023-04-09 16:20:00,SRV-04,47.53,3804.67,79.11,4399.36
2023-04-09 16:25:00,SRV-01,37.64,4125.05,118.76,5289.42
2023-04-09 16:30:00,SRV-02,55.75,3771.14,219.59,3518.05
2023-04-09 16:35:00,SRV-03,44.22,4045.1,110.74,5418.3
2023-04-09 16:40:00,SRV-04,45.97,4821.97,130.26,5098.29
2023-04-09 16:45:00,SRV-01,35.73,4152.15,163.76,3842.92
2023-04-09 16:50:00,SRV-02,23.8,3774.94,114.56,2246.25
2023-04-09 16:55:00,SRV-03,13.76,3772.81,107.8,5318.95
2023-04-09 17:00:00,SRV-04,42.03,3892.34,124.67,4616.7
2023-04-09 17:05:00,SRV-01,56.8,3964.72,158.25,4846.2
2023-04-09 17:10:00,SRV-02,39.28,3902.96,155.62,6944.22
2023-04-09 17:15:00,SRV-03,39.92,4281.59,201.62,4574.24
2023-04-09 17:20:00,SRV-04,32.15,3387.98,143.03,4839.63
2023-04-09 17:25:00,SRV-01,35.68,3898.48,159.96,5210.59
2023-04-09 17:30:00,SRV-02,22.05,4257.12,127.16,4363.68
2023-04-09 17:35:00,SRV-03,19.36,3920.61,196.37,3584.19
2023-04-09 17:40:00,SRV-04,39.83,4110.71,235.63,3896.31
2023-04-09 17:45:00,SRV-01,42.05,3869.51,123.08,6546.14
2023-04-09 17:50:00,SRV-02,26.03,4398.27,167.33,6046.17
2023-04-09 17:55:00,SRV-03,28.21,4028.9,141.29,6299.69
2023-04-09 18:00:00,SRV-04,52.7,3555.26,150.79,3138.46
2023-04-09 18:05:00,SRV-01,30.1,4503.82,107.61,5748.13
2023-04-09 18:10:00,SRV-02,32.03,4187.5,90.79,5716.88
2023-04-09 18:15:00,SRV-03,29.87,3016.93,62.29,3813.21
2023-04-09 18:20:00,SRV-04,25.58,3828.74,206.98,5698.73
2023-04-09 18:25:00,SRV-01,33.16,3814.93,165.2,5562.74
2023-04-09 18:30:00,SRV-02,41.08,3582.07,133.56,6159.57
2023-04-09 18:35:00,SRV-03,51.78,4697.63,111.78,5608.63
2023-04-09 18:40:00,SRV-04,44.89,4329.81,118.49,5983.23
2023-04-09 18:45:00,SRV-01,48.74,4260.67,168.25,5261.69
2023-04-09 18:50:00,SRV-02,31.94,3609.03,157.78,4299.55
2023-04-09 18:55:00,SRV-03,17.62,4123.01,97.66,3888.96
2023-04-09 19:00:00,SRV-04,36.04,4844.36,123.55,3829.56
2023-04-09 19:05:00,SRV-01,47.06,4728.36,137.2,4772.12
2023-04-09 19:10:00,SRV-02,49.32,5378.17,175.45,5798.47
2023-04-09 19:15:00,SRV-03,47.53,3639.13,35.39,6378.25
2023-04-09 19:20:00,SRV-04,33.22,4876.7,170.29,5020.03
2023-04-09 19:25:00,SRV-01,33.63,4035.42,177.9,5377.63
2023-04-09 19:30:00,SRV-02,22.14,4193.09,164.97,6070.28
2023-04-09 19:35:00,SRV-03,39.96,4860.76,53.76,6519.59
2023-04-09 19:40:00,SRV-04,27.86,3936.72,197.63,3929.68
2023-04-09 19:45:00,SRV-01,45.65,3371.75,136.07,5259.98
2023-04-09 19:50:00,SRV-02,36.79,3697.93,199.19,5054.79
2023-04-09 19:55:00,SRV-03,33.6,4459.94,185.84,4116.4
2023-04-09 20:00:00,SRV-04,29.05,5477.47,111.76,4889.17
2023-04-09 20:05:00,SRV-01,22.55,4212.49,175.37,4523.28
2023-04-09 20:10:00,SRV-02,34.67,3655.26,190.84,6268.49
2023-04-09 20:15:00,SRV-03,25.29,4547.47,184.03,4399.35
2023-04-09 20:20:00,SRV-04,31.92,3775.51,90.52,6028.69
2023-04-09 20:25:00,SRV-01,28.31,4682.72,188.39,4915.68
2023-04-09 20:30:00,SRV-02,38.44,4096.37,123.67,3323.66
2023-04-09 20:35:00,SRV-03,34.33,3054.91,51.78,5531.83
2023-04-09 20:40:00,SRV-04,40.77,3514.9,198.75,3649.41
2023-04-09 20:45:00,SRV-01,36.13,3697.73,177.74,5685.19
2023-04-09 20:50:00,SRV-02,39.64,4331.86,200.76,3678.25
2023-04-09 20:55:00,SRV-03,32.24,4037.39,142.48,4334.71
2023-04-09 21:00:00,SRV-04,22.87,4038.01,139.74,6166.61
2023-04-09 21:05:00,SRV-01,49.41,3774.48,154.91,5367.79
2023-04-09 21:10:00,SRV-02,39.36,3463.34,197.19,4008.25
2023-04-09 21:15:00,SRV-03,31.32,4649.76,130.8,3569.38
2023-04-09 21:20:00,SRV-04,34.37,4027.1,141.91,5010.09
2023-04-09 21:25:00,SRV-01,19.98,5053.83,153.26,7089.8
2023-04-09 21:30:00,SRV-02,36.58,4814.59,109.63,4956.3
2023-04-09 21:35:00,SRV-03,54.88,3859.49,174.69,6547.39
2023-04-09 21:40:00,SRV-04,27.14,4165.28,128.82,5738.04
2023-04-09 21:45:00,SRV-01,25.77,4693.97,169.42,6746.0
2023-04-09 21:50:00,SRV-02,49.78,4061.38,144.82,5094.33
2023-04-09 21:55:00,SRV-03,22.55,4410.46,163.94,3750.19
2023-04-09 22:00:00,SRV-04,41.51,3444.97,171.54,4096.96
2023-04-09 22:05:00,SRV-01,35.51,3471.32,147.93,5484.21
2023-04-09 22:10:00,SRV-02,52.54,4070.11,156.35,6361.72
2023-04-09 22:15:00,SRV-03,40.68,3710.25,218.0,5210.85
2023-04-09 22:20:00,SRV-04,26.07,3534.68,145.19,4390.3
2023-04-09 22:25:00,SRV-01,46.39,3797.64,122.63,5792.01
2023-04-09 22:30:00,SRV-02,41.39,4672.64,235.03,4861.1
2023-04-09 22:35:00,SRV-03,32.88,3189.39,126.49,3876.62
2023-04-09 22:40:00,SRV-04,60.45,4203.41,127.13,6894.1
2023-04-09 22:45:00,SRV-01,24.96,4450.73,116.66,3621.73
2023-04-09 22:50:00,SRV-02,40.03,4229.4,178.3,4565.46
2023-04-09 22:55:00,SRV-03,35.57,3694.44,245.0,5759.53
2023-04-09 23:00:00,SRV-04,38.52,5130.51,101.62,6240.26
2023-04-09 23:05:00,SRV-01,23.4,3269.94,146.63,4264.42
2023-04-09 23:10:00,SRV-02,30.91,4216.68,87.99,3973.9
2023-04-09 23:15:00,SRV-03,25.63,3007.4,208.82,6596.97
2023-04-09 23:20:00,SRV-04,20.82,3496.96,202.26,4843.95
2023-04-09 23:25:00,SRV-01,38.29,3236.08,141.2,4013.21
2023-04-09 23:30:00,SRV-02,62.75,3933.21,115.42,5584.49
2023-04-09 23:35:00,SRV-03,26.02,3606.94,156.68,7040.3
2023-04-09 23:40:00,SRV-04,21.97,4465.9,215.94,3656.95
2023-04-09 23:45:00,SRV-01,38.41,3901.71,134.94,4301.5
2023-04-09 23:50:00,SRV-02,30.0,4192.85,196.16,5619.08
2023-04-09 23:55:00,SRV-03,19.85,4039.85,134.13,4889.9
2023-04-10 00:00:00,SRV-04,37.5,3931.94,94.58,6614.98
2023-04-10 00:05:00,SRV-01,51.64,3369.58,184.05,6151.56
2023-04-10 00:10:00,SRV-02,25.66,3995.81,196.74,6091.98
2023-04-10 00:15:00,SRV-03,29.48,3810.77,218.87,6113.25
2023-04-10 00:20:00,SRV-04,31.46,3193.14,71.61,5341.53
2023-04-10 00:25:00,SRV-01,37.05,4676.94,131.8,6228.43
2023-04-10 00:30:00,SRV-02,15.77,3218.24,111.64,3827.81
2023-04-10 00:35:00,SRV-03,44.15,4797.58,157.13,4972.24
2023-04-10 00:40:00,SRV-04,32.96,3843.82,107.46,5262.37
2023-04-10 00:45:00,SRV-01,38.19,4234.13,180.32,5460.11
2023-04-10 00:50:00,SRV-02,48.08,3842.15,161.08,5136.96
2023-04-10 00:55:00,SRV-03,29.35,3268.67,187.09,3721.09
2023-04-10 01:00:00,SRV-04,41.42,4400.23,81.05,5112.94
2023-04-10 01:05:00,SRV-01,19.89,4520.07,231.86,4905.77
2023-04-10 01:10:00,SRV-02,43.63,3507.93,176.56,3117.7
2023-04-10 01:15:00,SRV-03,34.26,4813.13,78.67,3379.73
2023-04-10 01:20:00,SRV-04,37.17,4383.66,145.64,4888.74
2023-04-10 01:25:00,SRV-01,37.34,4129.87,145.19,5797.28
2023-04-10 01:30:00,SRV-02,33.08,4242.84,168.41,5226.43
2023-04-10 01:35:00,SRV-03,44.34,3820.48,109.16,3922.41
2023-04-10 01:40:00,SRV-04,28.43,2773.37,132.47,6583.51
2023-04-10 01:45:00,SRV-01,27.7,3273.13,82.83,5930.27
2023-04-10 01:50:00,SRV-02,29.07,3768.42,199.0,2638.26
2023-04-10 01:55:00,SRV-03,37.51,3218.15,186.78,5410.88
2023-04-10 02:00:00,SRV-04,51.26,4067.04,208.91,5728.66
2023-04-10 02:05:00,SRV-01,23.22,3903.18,189.54,6311.35
2023-04-10 02:10:00,SRV-02,14.26,4169.04,204.14,4268.13
2023-04-10 02:15:00,SRV-03,20.09,3393.6,66.98,4971.85
2023-04-10 02:20:00,SRV-04,24.23,3976.07,158.83,3979.84
2023-04-10 02:25:00,SRV-01,45.77,4012.98,177.8,6206.12
2023-04-10 02:30:00,SRV-02,38.83,3317.98,178.8,4981.18
2023-04-10 02:35:00,SRV-03,25.59,3698.65,164.29,5182.12
2023-04-10 02:40:00,SRV-04,38.06,4220.48,118.95,4010.93
2023-04-10 02:45:00,SRV-01,18.69,3424.24,155.31,5300.45
2023-04-10 02:50:00,SRV-02,33.43,3553.13,175.42,6695.1
2023-04-10 02:55:00,SRV-03,39.67,3942.92,239.29,4157.13
2023-04-10 03:00:00,SRV-04,31.73,3429.64,98.42,4226.0
2023-04-10 03:05:00,SRV-01,21.08,3096.27,181.84,3785.83
2023-04-10 03:10:00,SRV-02,37.59,4614.2,188.02,6524.21
2023-04-10 03:15:00,SRV-03,28.92,3675.68,116.0,5404.99
2023-04-10 03:20:00,SRV-04,37.75,4033.45,150.91,4229.46
2023-04-10 03:25:00,SRV-01,33.85,4906.75,123.96,6384.33
2023-04-10 03:30:00,SRV-02,38.18,4405.25,136.04,5128.47
2023-04-10 03:35:00,SRV-03,15.13,4836.02,116.23,6105.78
2023-04-10 03:40:00,SRV-04,27.52,3782.76,150.24,4324.57
2023-04-10 03:45:00,SRV-01,37.58,3982.09,85.68,5510.12
2023-04-10 03:50:00,SRV-02,33.95,4171.64,190.29,4839.78
2023-04-10 03:55:00,SRV-03,47.65,4436.43,146.8,6178.04
2023-04-10 04:00:00,SRV-04,29.79,4328.14,113.5,4488.41
2023-04-10 04:05:00,SRV-01,50.47,3875.03,133.68,4204.13
2023-04-10 04:10:00,SRV-02,32.84,4580.23,226.32,5170.58
2023-04-10 04:15:00,SRV-03,38.31,3664.46,101.56,4954.09
2023-04-10 04:20:00,SRV-04,36.97,3091.98,137.61,5489.49
2023-04-10 04:25:00,SRV-01,32.78,3930.96,194.43,5707.58
2023-04-10 04:30:00,SRV-02,46.34,3951.56,168.39,5720.09
2023-04-10 04:35:00,SRV-03,34.52,4829.54,127.18,4737.23
2023-04-10 04:40:00,SRV-04,59.14,4611.96,176.07,5267.79
2023-04-10 04:45:00,SRV-01,36.31,4937.86,117.57,6342.64
2023-04-10 04:50:00,SRV-02,42.14,4245.84,141.51,4279.02
2023-04-10 04:55:00,SRV-03,23.3,4293.3,168.4,4538.04
2023-04-10 05:00:00,SRV-04,32.28,4551.65,192.04,6651.69
2023-04-10 05:05:00,SRV-01,40.71,3766.49,156.53,4771.73
2023-04-10 05:10:00,SRV-02,42.09,3350.8,213.28,6673.34
2023-04-10 05:15:00,SRV-03,39.75,3978.12,195.17,3801.78
2023-04-10 05:20:00,SRV-04,37.03,3932.07,113.63,2935.24
2023-04-10 05:25:00,SRV-01,5.28,4032.4,148.35,4308.53
2023-04-10 05:30:00,SRV-02,15.35,3949.78,170.63,5969.65
2023-04-10 05:35:00,SRV-03,28.51,3129.54,101.06,5752.76
2023-04-10 05:40:00,SRV-04,29.56,4335.73,135.81,5904.97
2023-04-10 05:45:00,SRV-01,40.12,4153.71,208.35,5361.88
2023-04-10 05:50:00,SRV-02,25.8,4274.04,132.52,5804.12
2023-04-10 05:55:00,SRV-03,19.05,3498.75,136.12,4792.73
2023-04-10 06:00:00,SRV-04,21.66,3732.04,157.15,4683.96
2023-04-10 06:05:00,SRV-01,38.33,4440.04,139.5,4150.84
2023-04-10 06:10:00,SRV-02,16.29,3395.02,90.82,4707.33
2023-04-10 06:15:00,SRV-03,42.12,4283.26,153.48,4692.92
2023-04-10 06:20:00,SRV-04,44.18,4413.63,210.55,4565.04
2023-04-10 06:25:00,SRV-01,33.14,3725.72,82.7,5497.8
2023-04-10 06:30:00,SRV-02,40.72,4320.94,166.22,3122.56
2023-04-10 06:35:00,SRV-03,42.17,3950.44,152.08,5003.94
2023-04-10 06:40:00,SRV-04,34.08,4005.83,243.11,5549.1
2023-04-10 06:45:00,SRV-01,41.51,3962.77,128.11,4982.23
2023-04-10 06:50:00,SRV-02,39.77,3973.51,187.03,4663.08
2023-04-10 06:55:00,SRV-03,47.36,4241.64,163.25,5180.09
2023-04-10 07:00:00,SRV-04,34.69,4968.83,187.8,3866.73
2023-04-10 07:05:00,SRV-01,22.31,3974.76,153.34,4502.22
2023-04-10 07:10:00,SRV-02,33.26,3915.48,129.21,6331.19
2023-04-10 07:15:00,SRV-03,33.79,3743.4,144.81,6295.97
2023-04-10 07:20:00,SRV-04,27.23,4027.35,151.69,4876.39
2023-04-10 07:25:00,SRV-01,28.21,3333.3,101.7,5556.65
2023-04-10 07:30:00,SRV-02,46.07,4161.1,138.47,5810.33
2023-04-10 07:35:00,SRV-03,59.59,3874.81,135.6,5466.31
2023-04-10 07:40:00,SRV-04,52.56,3315.49,190.4,6240.15
2023-04-10 07:45:00,SRV-01,25.04,3463.46,141.4,5124.47
2023-04-10 07:50:00,SRV-02,29.91,4186.31,118.7,5418.58
