date,transaction_id,user_id,product_category,price,qty,total_revenue,discount_applied
2021-11-03 01:19:00,TXN-113553,USR-7553,Toys,253.04,2,506.08,0.0
2021-11-03 01:25:00,TXN-113554,USR-9830,Home,311.13,3,933.39,0.0
2021-11-03 01:38:00,TXN-113555,USR-1488,Clothing,175.88,2,351.76,0.0
2021-11-03 01:54:00,TXN-113556,USR-2009,Electronics,154.83,1,154.83,0.0
2021-11-03 02:42:00,TXN-113557,USR-8147,Sports,232.56,3,697.68,0.0
2021-11-03 03:21:00,TXN-113558,USR-2701,Electronics,31.41,4,110.56,0.12
2021-11-03 03:45:00,TXN-113559,USR-4075,Clothing,429.32,2,858.64,0.0
2021-11-03 03:52:00,TXN-113560,USR-1436,Electronics,172.24,4,551.17,0.2
2021-11-03 04:37:00,TXN-113561,USR-6830,Toys,156.7,3,470.1,0.0
2021-11-03 04:45:00,TXN-113562,USR-4482,Electronics,211.71,4,846.84,0.0
2021-11-03 05:17:00,TXN-113563,USR-2642,Clothing,177.34,2,354.68,0.0
2021-11-03 05:48:00,TXN-113564,USR-7774,Home,274.92,5,1374.6,0.0
2021-11-03 05:56:00,TXN-113565,USR-8720,Clothing,366.82,1,366.82,0.0
2021-11-03 06:37:00,TXN-113566,USR-5860,Toys,280.85,5,1137.44,0.19
2021-11-03 06:50:00,TXN-113567,USR-1157,Clothing,374.59,3,932.73,0.17
2021-11-03 07:27:00,TXN-113568,USR-8679,Toys,143.12,1,143.12,0.0
2021-11-03 07:49:00,TXN-113569,USR-3777,Sports,437.03,4,1748.12,0.0
2021-11-03 08:21:00,TXN-113570,USR-5552,Sports,111.36,4,445.44,0.0
2021-11-03 08:44:00,TXN-113571,USR-6445,Toys,395.68,4,1582.72,0.0
2021-11-03 09:19:00,TXN-113572,USR-3561,Clothing,36.93,5,184.65,0.0
2021-11-03 09:59:00,TXN-113573,USR-2594,Home,446.74,2,893.48,0.0
2021-11-03 10:46:00,TXN-113574,USR-3986,Clothing,393.39,5,1966.95,0.0
2021-11-03 11:22:00,TXN-113575,USR-8551,Toys,77.99,3,233.97,0.0
2021-11-03 11:51:00,TXN-113576,USR-5052,Sports,422.56,4,1690.24,0.0
2021-11-03 12:34:00,TXN-113577,USR-9020,Toys,160.49,2,320.98,0.0
2021-11-03 12:50:00,TXN-113578,USR-5741,Electronics,368.95,1,368.95,0.0
2021-11-03 13:34:00,TXN-113579,USR-1087,Sports,308.29,4,1233.16,0.0
2021-11-03 14:14:00,TXN-113580,USR-2933,Electronics,365.91,5,1829.55,0.0
2021-11-03 14:48:00,TXN-113581,USR-3083,Toys,227.02,4,717.38,0.21
2021-11-03 15:33:00,TXN-113582,USR-5281,Clothing,112.03,4,322.65,0.28
2021-11-03 15:42:00,TXN-113583,USR-4513,Sports,235.63,2,471.26,0.0
2021-11-03 15:59:00,TXN-113584,USR-2844,Clothing,320.03,2,640.06,0.0
2021-11-03 16:32:00,TXN-113585,USR-8650,Clothing,428.23,3,1181.91,0.08
2021-11-03 17:26:00,TXN-113586,USR-9930,Sports,67.21,2,134.42,0.0
2021-11-03 17:51:00,TXN-113587,USR-7153,Electronics,51.01,4,204.04,0.0
2021-11-03 18:40:00,TXN-113588,USR-5093,Clothing,210.36,4,841.44,0.0
2021-11-03 19:08:00,TXN-113589,USR-6341,Clothing,142.37,3,341.69,0.2
2021-11-03 19:56:00,TXN-113590,USR-2898,Clothing,212.02,4,737.83,0.13
2021-11-03 20:17:00,TXN-113591,USR-8809,Toys,317.02,1,304.34,0.04
2021-11-03 20:22:00,TXN-113592,USR-2028,Electronics,386.73,5,1604.93,0.17
2021-11-03 20:40:00,TXN-113593,USR-7118,Electronics,157.87,4,631.48,0.0
2021-11-03 20:56:00,TXN-113594,USR-3404,Home,460.2,3,1380.6,0.0
2021-11-03 21:50:00,TXN-113595,USR-7624,Home,319.21,4,1276.84,0.0
2021-11-03 22:00:00,TXN-113596,USR-7036,Electronics,217.04,1,195.34,0.1
2021-11-03 23:00:00,TXN-113597,USR-9547,Clothing,170.71,4,682.84,0.0
2021-11-03 23:23:00,TXN-113598,USR-2549,Sports,447.44,4,1396.01,0.22
2021-11-03 23:30:00,TXN-113599,USR-9806,Clothing,293.43,1,293.43,0.0
2021-11-03 23:43:00,TXN-113600,USR-2518,Electronics,453.83,5,2269.15,0.0
2021-11-04 00:29:00,TXN-113601,USR-8964,Sports,189.63,1,189.63,0.0
2021-11-04 01:22:00,TXN-113602,USR-6713,Electronics,196.69,4,786.76,0.0
2021-11-04 01:58:00,TXN-113603,USR-7430,Clothing,200.15,2,344.26,0.14
2021-11-04 02:37:00,TXN-113604,USR-4544,Sports,127.81,2,255.62,0.0
2021-11-04 02:53:00,TXN-113605,USR-3651,Electronics,482.35,4,1929.4,0.0
2021-11-04 03:08:00,TXN-113606,USR-4054,Clothing,438.49,5,2192.45,0.0
2021-11-04 03:42:00,TXN-113607,USR-7412,Electronics,49.89,2,99.78,0.0
2021-11-04 04:03:00,TXN-113608,USR-1801,Clothing,458.78,5,2293.9,0.0
2021-11-04 04:42:00,TXN-113609,USR-8575,Toys,432.48,1,432.48,0.0
2021-11-04 05:17:00,TXN-113610,USR-7007,Electronics,175.47,1,135.11,0.23
2021-11-04 05:24:00,TXN-113611,USR-4780,Home,324.94,4,1130.79,0.13
2021-11-04 06:19:00,TXN-113612,USR-5696,Electronics,55.46,2,110.92,0.0
2021-11-04 06:43:00,TXN-113613,USR-8283,Home,358.99,2,717.98,0.0
2021-11-04 07:35:00,TXN-113614,USR-6405,Toys,10.25,3,30.75,0.0
2021-11-04 07:54:00,TXN-113615,USR-3219,Sports,315.01,4,1260.04,0.0
2021-11-04 08:18:00,TXN-113616,USR-5547,Electronics,382.61,4,1530.44,0.0
2021-11-04 09:12:00,TXN-113617,USR-4189,Electronics,444.72,3,1334.16,0.0
2021-11-04 10:10:00,TXN-113618,USR-3321,Toys,19.66,3,58.98,0.0
2021-11-04 10:36:00,TXN-113619,USR-2105,Toys,314.33,1,301.76,0.04
2021-11-04 11:26:00,TXN-113620,USR-5662,Sports,431.02,4,1499.95,0.13
2021-11-04 12:10:00,TXN-113621,USR-9217,Home,428.68,5,2143.4,0.0
2021-11-04 13:02:00,TXN-113622,USR-9871,Sports,104.54,1,102.45,0.02
2021-11-04 13:19:00,TXN-113623,USR-8840,Electronics,293.43,4,1173.72,0.0
2021-11-04 14:00:00,TXN-113624,USR-9906,Toys,267.45,5,1337.25,0.0
2021-11-04 14:54:00,TXN-113625,USR-8493,Toys,164.32,5,772.3,0.06
2021-11-04 15:04:00,TXN-113626,USR-2233,Clothing,18.5,3,55.5,0.0
2021-11-04 15:22:00,TXN-113627,USR-2292,Clothing,296.68,1,296.68,0.0
2021-11-04 16:06:00,TXN-113628,USR-2636,Sports,472.91,1,435.08,0.08
2021-11-04 16:34:00,TXN-113629,USR-5230,Home,72.31,3,216.93,0.0
2021-11-04 17:15:00,TXN-113630,USR-3032,Sports,258.66,5,1293.3,0.0
2021-11-04 17:38:00,TXN-113631,USR-4391,Sports,174.34,1,174.34,0.0
2021-11-04 17:46:00,TXN-113632,USR-1178,Toys,59.21,1,59.21,0.0
2021-11-04 18:24:00,TXN-113633,USR-4684,Toys,196.22,5,716.2,0.27
2021-11-04 18:30:00,TXN-113634,USR-3495,Sports,252.86,5,1264.3,0.0
2021-11-04 18:58:00,TXN-113635,USR-5381,Home,393.43,3,1180.29,0.0
2021-11-04 19:16:00,TXN-113636,USR-1913,Sports,428.14,4,1712.56,0.0
2021-11-04 19:40:00,TXN-113637,USR-3494,Home,270.1,3,810.3,0.0
2021-11-04 20:13:00,TXN-113638,USR-8586,Toys,103.26,1,103.26,0.0
2021-11-04 20:26:00,TXN-113639,USR-2051,Electronics,367.33,4,1469.32,0.0
2021-11-04 20:56:00,TXN-113640,USR-7169,Clothing,54.69,3,164.07,0.0
2021-11-04 21:20:00,TXN-113641,USR-8825,Home,155.89,5,592.38,0.24
2021-11-04 22:20:00,TXN-113642,USR-3526,Home,450.13,4,1674.48,0.07
2021-11-04 22:25:00,TXN-113643,USR-9988,Electronics,131.92,4,527.68,0.0
2021-11-04 22:48:00,TXN-113644,USR-4585,Toys,211.41,2,422.82,0.0
2021-11-04 22:56:00,TXN-113645,USR-7125,Sports,371.49,1,371.49,0.0
2021-11-04 23:44:00,TXN-113646,USR-7546,Toys,77.16,1,73.3,0.05
2021-11-04 23:57:00,TXN-113647,USR-2182,Home,375.33,1,375.33,0.0
2021-11-05 00:21:00,TXN-113648,USR-7136,Toys,230.0,1,230.0,0.0
2021-11-05 00:50:00,TXN-113649,USR-6531,Sports,300.97,4,1203.88,0.0
2021-11-05 01:25:00,TXN-113650,USR-1228,Clothing,488.38,5,2441.9,0.0
2021-11-05 02:06:00,TXN-113651,USR-4982,Electronics,461.22,3,1383.66,0.0
2021-11-05 02:11:00,TXN-113652,USR-5008,Electronics,146.78,2,287.69,0.02
2021-11-05 02:41:00,TXN-113653,USR-8201,Home,12.43,5,47.86,0.23
2021-11-05 03:32:00,TXN-113654,USR-4390,Home,417.25,4,1669.0,0.0
2021-11-05 04:18:00,TXN-113655,USR-8480,Toys,26.43,1,26.43,0.0
2021-11-05 05:04:00,TXN-113656,USR-8937,Toys,61.53,3,184.59,0.0
2021-11-05 05:51:00,TXN-113657,USR-6312,Toys,70.59,5,352.95,0.0
2021-11-05 06:33:00,TXN-113658,USR-8768,Electronics,444.43,4,1777.72,0.0
2021-11-05 07:14:00,TXN-113659,USR-1846,Home,381.99,5,1909.95,0.0
2021-11-05 07:47:00,TXN-113660,USR-1090,Electronics,99.33,2,154.95,0.22
2021-11-05 08:20:00,TXN-113661,USR-1404,Toys,466.58,1,359.27,0.23
2021-11-05 08:26:00,TXN-113662,USR-7981,Electronics,271.78,3,815.34,0.0
2021-11-05 08:39:00,TXN-113663,USR-7994,Toys,169.24,2,338.48,0.0
2021-11-05 09:38:00,TXN-113664,USR-1613,Clothing,12.51,1,12.51,0.0
2021-11-05 09:49:00,TXN-113665,USR-7952,Home,16.02,2,24.35,0.24
2021-11-05 10:20:00,TXN-113666,USR-6006,Toys,287.8,5,1439.0,0.0
2021-11-05 10:28:00,TXN-113667,USR-3222,Sports,75.1,2,150.2,0.0
2021-11-05 10:52:00,TXN-113668,USR-3153,Sports,280.86,3,842.58,0.0
2021-11-05 11:40:00,TXN-113669,USR-4533,Home,278.24,2,556.48,0.0
2021-11-05 11:46:00,TXN-113670,USR-8717,Sports,459.95,2,919.9,0.0
2021-11-05 12:33:00,TXN-113671,USR-1531,Toys,382.25,4,1529.0,0.0
2021-11-05 13:27:00,TXN-113672,USR-1489,Home,79.57,1,69.23,0.13
2021-11-05 14:06:00,TXN-113673,USR-3484,Home,204.1,2,289.82,0.29
2021-11-05 14:52:00,TXN-113674,USR-8679,Toys,115.62,4,462.48,0.0
2021-11-05 15:14:00,TXN-113675,USR-1888,Sports,96.52,5,482.6,0.0
2021-11-05 15:28:00,TXN-113676,USR-3489,Electronics,446.43,3,1071.43,0.2
2021-11-05 15:52:00,TXN-113677,USR-7049,Sports,210.02,4,840.08,0.0
2021-11-05 16:44:00,TXN-113678,USR-3898,Sports,334.52,2,588.76,0.12
2021-11-05 17:07:00,TXN-113679,USR-7360,Clothing,305.81,2,611.62,0.0
2021-11-05 17:19:00,TXN-113680,USR-5111,Toys,64.97,2,129.94,0.0
2021-11-05 18:07:00,TXN-113681,USR-9071,Clothing,398.27,1,362.43,0.09
2021-11-05 18:59:00,TXN-113682,USR-4494,Electronics,34.36,5,137.44,0.2
2021-11-05 19:04:00,TXN-113683,USR-9031,Electronics,22.69,5,113.45,0.0
2021-11-05 20:00:00,TXN-113684,USR-3920,Toys,152.78,1,152.78,0.0
2021-11-05 20:56:00,TXN-113685,USR-3492,Clothing,470.34,3,1001.82,0.29
2021-11-05 21:02:00,TXN-113686,USR-7938,Home,409.13,3,1227.39,0.0
2021-11-05 21:21:00,TXN-113687,USR-1657,Sports,11.63,3,34.89,0.0
2021-11-05 21:42:00,TXN-113688,USR-9230,Toys,416.76,2,816.85,0.02
2021-11-05 22:31:00,TXN-113689,USR-7444,Toys,472.4,5,2362.0,0.0
2021-11-05 22:43:00,TXN-113690,USR-5719,Clothing,282.96,3,848.88,0.0
2021-11-05 23:17:00,TXN-113691,USR-9678,Electronics,448.75,4,1795.0,0.0
2021-11-05 23:49:00,TXN-113692,USR-9912,Clothing,260.01,2,520.02,0.0
2021-11-06 00:19:00,TXN-113693,USR-4665,Electronics,119.56,2,239.12,0.0
2021-11-06 00:31:00,TXN-113694,USR-1439,Home,149.26,1,149.26,0.0
2021-11-06 01:14:00,TXN-113695,USR-3114,Clothing,376.57,1,376.57,0.0
2021-11-06 01:31:00,TXN-113696,USR-8626,Sports,181.09,3,543.27,0.0
2021-11-06 01:54:00,TXN-113697,USR-6035,Electronics,91.93,4,367.72,0.0
2021-11-06 02:24:00,TXN-113698,USR-9219,Sports,314.13,1,314.13,0.0
2021-11-06 03:19:00,TXN-113699,USR-3628,Sports,345.37,4,1381.48,0.0
2021-11-06 03:43:00,TXN-113700,USR-1932,Toys,397.33,1,397.33,0.0
2021-11-06 03:59:00,TXN-113701,USR-3792,Electronics,379.83,2,759.66,0.0
2021-11-06 04:30:00,TXN-113702,USR-4623,Sports,380.04,5,1900.2,0.0
2021-11-06 04:41:00,TXN-113703,USR-2358,Sports,235.53,1,214.33,0.09
2021-11-06 05:02:00,TXN-113704,USR-5847,Sports,283.47,2,515.92,0.09
2021-11-06 05:54:00,TXN-113705,USR-2871,Toys,40.43,4,161.72,0.0
2021-11-06 06:46:00,TXN-113706,USR-4014,Electronics,415.26,5,2076.3,0.0
2021-11-06 07:39:00,TXN-113707,USR-4795,Electronics,425.74,2,800.39,0.06
2021-11-06 08:23:00,TXN-113708,USR-6750,Home,494.6,3,1483.8,0.0
2021-11-06 08:53:00,TXN-113709,USR-5436,Clothing,248.46,2,496.92,0.0
2021-11-06 09:37:00,TXN-113710,USR-3486,Toys,284.59,1,284.59,0.0
2021-11-06 10:37:00,TXN-113711,USR-8177,Electronics,262.36,5,1023.2,0.22
2021-11-06 11:27:00,TXN-113712,USR-8348,Electronics,256.33,2,435.76,0.15
2021-11-06 12:20:00,TXN-113713,USR-5537,Electronics,380.8,5,1904.0,0.0
2021-11-06 13:02:00,TXN-113714,USR-5944,Toys,470.78,5,1671.27,0.29
2021-11-06 13:29:00,TXN-113715,USR-9702,Toys,445.03,4,1780.12,0.0
2021-11-06 14:20:00,TXN-113716,USR-6393,Toys,149.17,1,108.89,0.27
2021-11-06 14:45:00,TXN-113717,USR-6592,Clothing,225.41,1,225.41,0.0
2021-11-06 15:12:00,TXN-113718,USR-6380,Toys,373.28,1,373.28,0.0
2021-11-06 16:10:00,TXN-113719,USR-8518,Electronics,356.04,1,295.51,0.17
2021-11-06 16:54:00,TXN-113720,USR-8412,Sports,292.28,3,876.84,0.0
2021-11-06 17:08:00,TXN-113721,USR-8232,Clothing,299.37,2,598.74,0.0
2021-11-06 17:51:00,TXN-113722,USR-5045,Clothing,413.88,3,1241.64,0.0
2021-11-06 18:31:00,TXN-113723,USR-9786,Home,112.69,4,315.53,0.3
2021-11-06 18:37:00,TXN-113724,USR-3313,Toys,227.1,1,227.1,0.0
2021-11-06 19:17:00,TXN-113725,USR-6550,Home,489.92,1,480.12,0.02
2021-11-06 19:53:00,TXN-113726,USR-2213,Toys,396.94,5,1984.7,0.0
2021-11-06 20:44:00,TXN-113727,USR-4414,Home,221.86,5,1109.3,0.0
2021-11-06 21:18:00,TXN-113728,USR-2397,Home,192.66,5,963.3,0.0
2021-11-06 21:30:00,TXN-113729,USR-5469,Toys,294.75,5,1473.75,0.0
2021-11-06 22:20:00,TXN-113730,USR-4110,Sports,286.47,4,1145.88,0.0
2021-11-06 23:02:00,TXN-113731,USR-4944,Sports,417.74,5,2088.7,0.0
2021-11-06 23:22:00,TXN-113732,USR-3936,Sports,51.78,3,108.74,0.3
2021-11-07 00:14:00,TXN-113733,USR-1665,Clothing,233.51,5,1167.55,0.0
2021-11-07 00:57:00,TXN-113734,USR-9253,Toys,399.44,2,798.88,0.0
2021-11-07 01:16:00,TXN-113735,USR-6739,Home,401.75,3,1205.25,0.0
2021-11-07 02:04:00,TXN-113736,USR-7530,Home,59.83,3,172.31,0.04
2021-11-07 03:00:00,TXN-113737,USR-3588,Home,393.78,1,393.78,0.0
2021-11-07 03:58:00,TXN-113738,USR-8723,Electronics,337.06,4,1186.45,0.12
2021-11-07 04:15:00,TXN-113739,USR-1550,Electronics,78.08,3,234.24,0.0
2021-11-07 05:02:00,TXN-113740,USR-2564,Sports,233.23,1,200.58,0.14
2021-11-07 05:19:00,TXN-113741,USR-9780,Clothing,35.94,3,83.02,0.23
2021-11-07 06:10:00,TXN-113742,USR-8388,Electronics,202.82,3,608.46,0.0
2021-11-07 07:02:00,TXN-113743,USR-2265,Clothing,431.76,4,1727.04,0.0
2021-11-07 07:27:00,TXN-113744,USR-8396,Toys,378.94,1,378.94,0.0
2021-11-07 07:51:00,TXN-113745,USR-8908,Home,449.74,4,1798.96,0.0
2021-11-07 08:30:00,TXN-113746,USR-6653,Home,275.7,1,226.07,0.18
2021-11-07 09:00:00,TXN-113747,USR-7152,Toys,69.74,1,68.35,0.02
2021-11-07 09:44:00,TXN-113748,USR-9477,Home,462.89,3,1388.67,0.0
2021-11-07 09:55:00,TXN-113749,USR-6341,Sports,432.21,2,864.42,0.0
2021-11-07 10:43:00,TXN-113750,USR-3696,Home,411.69,2,691.64,0.16
2021-11-07 11:07:00,TXN-113751,USR-1480,Sports,390.72,2,781.44,0.0
2021-11-07 11:58:00,TXN-113752,USR-5769,Sports,48.68,5,243.4,0.0
2021-11-07 12:21:00,TXN-113753,USR-1002,Home,28.74,1,28.74,0.0
2021-11-07 12:38:00,TXN-113754,USR-8728,Sports,263.43,1,255.53,0.03
2021-11-07 13:05:00,TXN-113755,USR-2218,Home,283.04,5,1415.2,0.0
2021-11-07 13:20:00,TXN-113756,USR-6788,Electronics,458.19,3,1374.57,0.0
2021-11-07 14:10:00,TXN-113757,USR-3273,Toys,149.24,2,298.48,0.0
2021-11-07 14:18:00,TXN-113758,USR-5920,Clothing,396.59,3,1189.77,0.0
2021-11-07 15:13:00,TXN-113759,USR-7798,Clothing,59.65,2,119.3,0.0
2021-11-07 16:09:00,TXN-113760,USR-4613,Electronics,135.28,3,405.84,0.0
2021-11-07 16:38:00,TXN-113761,USR-7312,Electronics,283.39,4,1133.56,0.0
2021-11-07 17:31:00,TXN-113762,USR-5492,Sports,171.8,2,343.6,0.0
2021-11-07 18:07:00,TXN-113763,USR-6598,Sports,67.58,5,246.67,0.27
2021-11-07 18:24:00,TXN-113764,USR-6875,Home,135.22,4,540.88,0.0
2021-11-07 18:45:00,TXN-113765,USR-7160,Sports,367.67,2,676.51,0.08
2021-11-07 19:39:00,TXN-113766,USR-4834,Sports,328.41,3,985.23,0.0
2021-11-07 20:36:00,TXN-113767,USR-1081,Home,127.5,3,382.5,0.0
2021-11-07 21:27:00,TXN-113768,USR-2862,Toys,397.08,5,1985.4,0.0
2021-11-07 21:53:00,TXN-113769,USR-8213,Toys,83.67,1,83.67,0.0
2021-11-07 22:05:00,TXN-113770,USR-7514,Clothing,430.47,5,2152.35,0.0
2021-11-07 22:52:00,TXN-113771,USR-7034,Clothing,200.24,4,560.67,0.3
2021-11-07 23:36:00,TXN-113772,USR-4350,Clothing,479.18,4,1916.72,0.0
2021-11-07 23:55:00,TXN-113773,USR-4022,Home,498.11,1,498.11,0.0
2021-11-08 00:11:00,TXN-113774,USR-4667,Clothing,19.33,5,75.39,0.22
2021-11-08 00:32:00,TXN-113775,USR-3045,Sports,268.24,3,804.72,0.0
2021-11-08 00:46:00,TXN-113776,USR-3753,Sports,494.58,5,2126.69,0.14
2021-11-08 01:41:00,TXN-113777,USR-9132,Electronics,367.8,2,735.6,0.0
2021-11-08 02:34:00,TXN-113778,USR-2082,Toys,499.6,5,2223.22,0.11
2021-11-08 03:17:00,TXN-113779,USR-8053,Clothing,10.38,2,20.76,0.0
2021-11-08 03:39:00,TXN-113780,USR-7669,Electronics,254.31,2,508.62,0.0
2021-11-08 03:44:00,TXN-113781,USR-9116,Home,442.01,5,1613.34,0.27
2021-11-08 04:44:00,TXN-113782,USR-6407,Home,60.34,2,88.1,0.27
2021-11-08 04:54:00,TXN-113783,USR-1257,Sports,237.4,1,237.4,0.0
2021-11-08 05:42:00,TXN-113784,USR-3688,Clothing,470.86,1,470.86,0.0
2021-11-08 06:12:00,TXN-113785,USR-6700,Toys,416.51,1,416.51,0.0
2021-11-08 06:40:00,TXN-113786,USR-5160,Toys,447.65,4,1790.6,0.0
2021-11-08 07:04:00,TXN-113787,USR-5043,Toys,381.65,3,1144.95,0.0
2021-11-08 07:46:00,TXN-113788,USR-3051,Toys,493.71,3,1481.13,0.0
2021-11-08 08:46:00,TXN-113789,USR-2554,Home,483.12,2,821.3,0.15
2021-11-08 09:46:00,TXN-113790,USR-6513,Clothing,205.65,2,353.72,0.14
2021-11-08 10:01:00,TXN-113791,USR-6552,Home,229.2,3,605.09,0.12
2021-11-08 10:39:00,TXN-113792,USR-2138,Toys,289.13,4,1156.52,0.0
2021-11-08 11:18:00,TXN-113793,USR-3612,Electronics,119.29,5,435.41,0.27
2021-11-08 11:40:00,TXN-113794,USR-6122,Home,92.75,4,371.0,0.0
2021-11-08 12:15:00,TXN-113795,USR-7166,Home,54.44,1,54.44,0.0
2021-11-08 12:23:00,TXN-113796,USR-5944,Toys,38.61,4,145.17,0.06
2021-11-08 12:53:00,TXN-113797,USR-6840,Sports,127.65,1,108.5,0.15
2021-11-08 13:23:00,TXN-113798,USR-5021,Toys,440.06,1,440.06,0.0
2021-11-08 13:54:00,TXN-113799,USR-5147,Toys,355.64,5,1778.2,0.0
2021-11-08 14:08:00,TXN-113800,USR-6829,Electronics,409.11,1,286.38,0.3
2021-11-08 14:29:00,TXN-113801,USR-4236,Clothing,242.01,2,377.54,0.22
2021-11-08 14:53:00,TXN-113802,USR-1491,Electronics,300.15,3,693.35,0.23
2021-11-08 15:12:00,TXN-113803,USR-2996,Electronics,346.54,1,346.54,0.0
2021-11-08 15:46:00,TXN-113804,USR-6978,Clothing,341.16,2,682.32,0.0
2021-11-08 16:00:00,TXN-113805,USR-1818,Electronics,176.46,4,628.2,0.11
2021-11-08 16:33:00,TXN-113806,USR-7493,Sports,472.42,3,992.08,0.3
2021-11-08 17:33:00,TXN-113807,USR-5823,Toys,287.07,5,1090.87,0.24
2021-11-08 18:19:00,TXN-113808,USR-9824,Toys,190.16,1,142.62,0.25
2021-11-08 18:58:00,TXN-113809,USR-3947,Toys,242.48,1,193.98,0.2
2021-11-08 19:08:00,TXN-113810,USR-8904,Electronics,233.8,4,785.57,0.16
2021-11-08 20:01:00,TXN-113811,USR-3203,Toys,387.33,4,1549.32,0.0
2021-11-08 20:18:00,TXN-113812,USR-3145,Sports,240.05,1,240.05,0.0
2021-11-08 20:37:00,TXN-113813,USR-9130,Toys,444.46,4,1777.84,0.0
2021-11-08 21:09:00,TXN-113814,USR-6000,Clothing,470.51,1,470.51,0.0
2021-11-08 21:40:00,TXN-113815,USR-6925,Electronics,26.22,3,78.66,0.0
2021-11-08 22:33:00,TXN-113816,USR-8157,Home,104.39,2,208.78,0.0
2021-11-08 22:53:00,TXN-113817,USR-5239,Home,251.79,5,1158.23,0.08
2021-11-08 23:40:00,TXN-113818,USR-3039,Toys,402.17,4,1238.68,0.23
2021-11-09 00:14:00,TXN-113819,USR-1839,Toys,443.52,3,1330.56,0.0
2021-11-09 01:01:00,TXN-113820,USR-3617,Electronics,355.21,4,1165.09,0.18
2021-11-09 01:20:00,TXN-113821,USR-2123,Electronics,386.63,4,1546.52,0.0
2021-11-09 01:42:00,TXN-113822,USR-4859,Clothing,332.42,4,1329.68,0.0
2021-11-09 01:53:00,TXN-113823,USR-8096,Clothing,18.89,5,94.45,0.0
2021-11-09 01:58:00,TXN-113824,USR-7158,Electronics,88.62,5,363.34,0.18
2021-11-09 02:15:00,TXN-113825,USR-4074,Clothing,157.27,2,311.39,0.01
2021-11-09 03:10:00,TXN-113826,USR-4424,Sports,155.76,3,467.28,0.0
2021-11-09 03:17:00,TXN-113827,USR-9373,Electronics,310.77,3,932.31,0.0
2021-11-09 04:01:00,TXN-113828,USR-6741,Home,15.2,3,43.32,0.05
2021-11-09 04:09:00,TXN-113829,USR-2872,Home,407.33,5,1771.89,0.13
2021-11-09 05:04:00,TXN-113830,USR-6239,Electronics,355.69,5,1778.45,0.0
2021-11-09 05:46:00,TXN-113831,USR-6728,Home,46.61,3,139.83,0.0
2021-11-09 05:52:00,TXN-113832,USR-2666,Sports,422.01,1,422.01,0.0
2021-11-09 06:04:00,TXN-113833,USR-1367,Electronics,481.16,4,1558.96,0.19
2021-11-09 06:40:00,TXN-113834,USR-1797,Sports,165.15,5,825.75,0.0
2021-11-09 06:52:00,TXN-113835,USR-4909,Toys,92.19,4,368.76,0.0
2021-11-09 07:50:00,TXN-113836,USR-9219,Toys,242.59,1,242.59,0.0
2021-11-09 08:20:00,TXN-113837,USR-1832,Sports,399.45,1,387.47,0.03
2021-11-09 08:44:00,TXN-113838,USR-4030,Sports,306.2,5,1531.0,0.0
2021-11-09 09:25:00,TXN-113839,USR-5640,Clothing,355.5,5,1262.02,0.29
2021-11-09 10:16:00,TXN-113840,USR-4940,Home,243.09,2,486.18,0.0
2021-11-09 10:34:00,TXN-113841,USR-3782,Clothing,373.16,5,1847.14,0.01
2021-11-09 11:10:00,TXN-113842,USR-1802,Sports,230.84,2,461.68,0.0
2021-11-09 11:43:00,TXN-113843,USR-9939,Toys,232.5,5,999.75,0.14
2021-11-09 12:17:00,TXN-113844,USR-8055,Toys,445.05,5,2225.25,0.0
2021-11-09 12:25:00,TXN-113845,USR-1965,Electronics,300.88,4,1203.52,0.0
2021-11-09 12:33:00,TXN-113846,USR-3373,Sports,451.46,5,1805.84,0.2
2021-11-09 13:10:00,TXN-113847,USR-9000,Home,362.86,5,1814.3,0.0
2021-11-09 13:58:00,TXN-113848,USR-4443,Home,118.65,4,474.6,0.0
2021-11-09 14:23:00,TXN-113849,USR-7077,Home,265.45,4,1061.8,0.0
2021-11-09 14:59:00,TXN-113850,USR-1533,Clothing,456.21,5,2281.05,0.0
2021-11-09 15:58:00,TXN-113851,USR-3230,Sports,206.71,4,595.32,0.28
2021-11-09 16:19:00,TXN-113852,USR-4574,Toys,236.37,5,1181.85,0.0
2021-11-09 16:43:00,TXN-113853,USR-5360,Toys,15.44,4,61.76,0.0
2021-11-09 17:21:00,TXN-113854,USR-1659,Toys,73.43,2,146.86,0.0
2021-11-09 18:11:00,TXN-113855,USR-7592,Clothing,380.28,2,760.56,0.0
2021-11-09 18:28:00,TXN-113856,USR-3949,Sports,142.25,5,711.25,0.0
2021-11-09 19:09:00,TXN-113857,USR-3975,Clothing,359.05,4,1148.96,0.2
2021-11-09 20:08:00,TXN-113858,USR-5557,Toys,119.96,2,203.93,0.15
2021-11-09 20:27:00,TXN-113859,USR-9047,Electronics,388.38,1,388.38,0.0
2021-11-09 20:50:00,TXN-113860,USR-8495,Clothing,426.7,5,2133.5,0.0
2021-11-09 21:48:00,TXN-113861,USR-4597,Clothing,306.04,2,526.39,0.14
2021-11-09 22:13:00,TXN-113862,USR-8641,Clothing,166.42,2,332.84,0.0
2021-11-09 22:46:00,TXN-113863,USR-3772,Toys,395.55,1,379.73,0.04
2021-11-09 23:21:00,TXN-113864,USR-3336,Toys,246.61,2,493.22,0.0
2021-11-09 23:46:00,TXN-113865,USR-7705,Sports,435.31,3,1305.93,0.0
