timestamp,sensor_id,temperature_c,humidity_pct,vibration_hz
2023-09-18 23:01:00,SENS-5,16.53,73.31,38.31
2023-09-18 23:02:00,SENS-3,18.29,67.95,18.8
2023-09-18 23:03:00,SENS-2,19.19,69.64,19.4
2023-09-18 23:04:00,SENS-5,18.44,73.01,12.92
2023-09-18 23:05:00,SENS-1,18.41,74.33,31.15
2023-09-18 23:06:00,SENS-2,16.64,70.79,22.03
2023-09-18 23:07:00,SENS-4,17.24,67.86,21.41
2023-09-18 23:08:00,SENS-1,16.42,70.48,20.63
2023-09-18 23:09:00,SENS-1,18.0,65.65,13.89
2023-09-18 23:10:00,SENS-1,18.16,73.06,35.97
2023-09-18 23:11:00,SENS-5,18.77,73.6,26.48
2023-09-18 23:12:00,SENS-3,19.37,71.33,47.8
2023-09-18 23:13:00,SENS-1,17.14,65.38,11.75
2023-09-18 23:14:00,SENS-2,19.36,69.59,22.13
2023-09-18 23:15:00,SENS-2,16.45,67.31,44.16
2023-09-18 23:16:00,SENS-3,18.26,70.84,14.53
2023-09-18 23:17:00,SENS-4,17.59,67.05,31.0
2023-09-18 23:18:00,SENS-2,16.82,65.35,20.52
2023-09-18 23:19:00,SENS-4,16.73,69.09,31.55
2023-09-18 23:20:00,SENS-4,17.26,68.05,12.79
2023-09-18 23:21:00,SENS-1,17.4,66.33,31.94
2023-09-18 23:22:00,SENS-3,17.54,65.69,10.84
2023-09-18 23:23:00,SENS-5,19.23,65.8,29.31
2023-09-18 23:24:00,SENS-4,20.04,73.41,28.09
2023-09-18 23:25:00,SENS-4,18.68,73.73,18.37
2023-09-18 23:26:00,SENS-5,18.74,68.34,36.46
2023-09-18 23:27:00,SENS-5,20.45,68.21,12.73
2023-09-18 23:28:00,SENS-2,17.16,70.62,19.42
2023-09-18 23:29:00,SENS-4,17.52,71.9,33.12
2023-09-18 23:30:00,SENS-1,20.36,71.77,13.03
2023-09-18 23:31:00,SENS-2,20.53,74.46,44.11
2023-09-18 23:32:00,SENS-3,17.03,66.84,38.38
2023-09-18 23:33:00,SENS-5,20.06,65.99,27.77
2023-09-18 23:34:00,SENS-2,18.01,65.58,36.34
2023-09-18 23:35:00,SENS-2,17.29,71.16,42.16
2023-09-18 23:36:00,SENS-4,16.93,74.17,19.41
2023-09-18 23:37:00,SENS-2,17.73,64.99,26.39
2023-09-18 23:38:00,SENS-1,20.69,70.33,16.1
2023-09-18 23:39:00,SENS-3,17.08,66.93,44.23
2023-09-18 23:40:00,SENS-3,18.37,65.84,14.14
2023-09-18 23:41:00,SENS-4,18.3,65.92,40.41
2023-09-18 23:42:00,SENS-4,18.24,67.07,39.8
2023-09-18 23:43:00,SENS-2,17.65,72.82,15.45
2023-09-18 23:44:00,SENS-2,19.99,67.03,12.09
2023-09-18 23:45:00,SENS-5,17.99,73.72,49.85
2023-09-18 23:46:00,SENS-2,17.65,68.07,29.4
2023-09-18 23:47:00,SENS-3,21.27,70.58,18.0
2023-09-18 23:48:00,SENS-1,19.46,74.39,46.45
2023-09-18 23:49:00,SENS-1,17.78,68.22,37.83
2023-09-18 23:50:00,SENS-3,21.2,68.99,48.23
2023-09-18 23:51:00,SENS-1,21.07,72.47,42.28
2023-09-18 23:52:00,SENS-1,20.87,74.67,39.43
2023-09-18 23:53:00,SENS-1,18.02,74.01,23.16
2023-09-18 23:54:00,SENS-1,19.33,73.68,15.0
2023-09-18 23:55:00,SENS-2,21.23,69.46,13.41
2023-09-18 23:56:00,SENS-2,19.03,69.9,39.16
2023-09-18 23:57:00,SENS-1,18.12,72.42,28.27
2023-09-18 23:58:00,SENS-1,20.21,67.69,44.65
2023-09-18 23:59:00,SENS-1,20.5,70.61,24.87
2023-09-19 00:00:00,SENS-1,18.28,74.12,47.46
2023-09-19 00:01:00,SENS-2,20.44,70.17,39.85
2023-09-19 00:02:00,SENS-3,19.45,71.74,42.74
2023-09-19 00:03:00,SENS-5,18.3,70.51,37.01
2023-09-19 00:04:00,SENS-4,21.87,65.75,43.98
2023-09-19 00:05:00,SENS-3,18.71,69.93,12.33
2023-09-19 00:06:00,SENS-2,21.39,71.65,21.56
2023-09-19 00:07:00,SENS-3,20.65,69.93,39.3
2023-09-19 00:08:00,SENS-5,19.68,71.48,24.48
2023-09-19 00:09:00,SENS-2,20.68,69.82,23.06
2023-09-19 00:10:00,SENS-1,22.15,74.91,48.9
2023-09-19 00:11:00,SENS-4,20.53,69.08,24.0
2023-09-19 00:12:00,SENS-1,18.86,73.84,11.87
2023-09-19 00:13:00,SENS-5,21.78,68.08,39.99
2023-09-19 00:14:00,SENS-4,20.35,72.61,28.59
2023-09-19 00:15:00,SENS-1,20.72,67.07,14.05
2023-09-19 00:16:00,SENS-2,18.95,65.67,31.58
2023-09-19 00:17:00,SENS-2,20.79,72.06,45.27
2023-09-19 00:18:00,SENS-2,21.94,73.81,13.68
2023-09-19 00:19:00,SENS-4,20.97,70.96,20.73
2023-09-19 00:20:00,SENS-2,19.41,67.42,37.28
2023-09-19 00:21:00,SENS-5,22.13,67.91,34.91
2023-09-19 00:22:00,SENS-1,19.19,65.63,36.7
2023-09-19 00:23:00,SENS-1,21.0,67.59,19.12
2023-09-19 00:24:00,SENS-1,22.1,71.81,27.43
2023-09-19 00:25:00,SENS-5,19.2,69.59,44.92
2023-09-19 00:26:00,SENS-1,20.28,74.39,26.44
2023-09-19 00:27:00,SENS-3,22.63,73.8,10.79
2023-09-19 00:28:00,SENS-5,20.46,70.85,25.31
2023-09-19 00:29:00,SENS-1,19.72,70.82,20.2
2023-09-19 00:30:00,SENS-1,20.02,66.78,29.69
2023-09-19 00:31:00,SENS-2,22.79,74.36,42.33
2023-09-19 00:32:00,SENS-2,20.23,73.15,22.45
2023-09-19 00:33:00,SENS-3,19.75,72.78,26.07
2023-09-19 00:34:00,SENS-2,22.19,74.59,10.82
2023-09-19 00:35:00,SENS-5,22.08,71.68,43.02
2023-09-19 00:36:00,SENS-3,21.07,71.46,16.46
2023-09-19 00:37:00,SENS-4,19.97,66.27,35.36
2023-09-19 00:38:00,SENS-2,20.05,69.54,11.45
2023-09-19 00:39:00,SENS-1,23.02,66.21,21.6
2023-09-19 00:40:00,SENS-3,21.51,66.55,45.82
2023-09-19 00:41:00,SENS-2,20.81,72.06,41.52
2023-09-19 00:42:00,SENS-1,20.56,68.23,49.67
2023-09-19 00:43:00,SENS-1,22.28,68.5,15.08
2023-09-19 00:44:00,SENS-5,21.44,72.71,12.95
2023-09-19 00:45:00,SENS-4,20.88,68.48,34.92
2023-09-19 00:46:00,SENS-4,22.76,65.69,33.91
2023-09-19 00:47:00,SENS-2,22.45,66.79,36.86
2023-09-19 00:48:00,SENS-3,20.5,73.54,40.98
2023-09-19 00:49:00,SENS-4,20.82,68.75,31.64
2023-09-19 00:50:00,SENS-4,21.93,68.25,22.55
2023-09-19 00:51:00,SENS-2,21.5,69.13,23.57
2023-09-19 00:52:00,SENS-1,20.31,69.29,18.94
2023-09-19 00:53:00,SENS-2,20.93,67.08,38.01
2023-09-19 00:54:00,SENS-1,22.96,70.86,13.92
2023-09-19 00:55:00,SENS-5,22.94,72.82,39.88
2023-09-19 00:56:00,SENS-3,22.31,72.76,48.14
2023-09-19 00:57:00,SENS-1,22.06,67.03,48.24
2023-09-19 00:58:00,SENS-5,22.16,71.83,36.42
2023-09-19 00:59:00,SENS-2,23.59,69.93,35.7
2023-09-19 01:00:00,SENS-1,24.35,65.32,16.98
2023-09-19 01:01:00,SENS-5,23.78,67.49,20.11
2023-09-19 01:02:00,SENS-5,22.04,67.28,13.93
2023-09-19 01:03:00,SENS-5,20.81,70.13,26.06
2023-09-19 01:04:00,SENS-2,21.77,66.61,30.75
2023-09-19 01:05:00,SENS-3,22.77,65.89,23.99
2023-09-19 01:06:00,SENS-5,21.35,73.66,42.97
2023-09-19 01:07:00,SENS-1,24.8,65.87,30.91
2023-09-19 01:08:00,SENS-5,23.53,67.66,22.47
2023-09-19 01:09:00,SENS-3,22.94,66.44,42.21
2023-09-19 01:10:00,SENS-3,22.01,72.43,29.92
2023-09-19 01:11:00,SENS-5,24.34,65.69,44.1
2023-09-19 01:12:00,SENS-1,21.09,72.74,15.5
2023-09-19 01:13:00,SENS-2,22.92,71.14,18.68
2023-09-19 01:14:00,SENS-3,23.33,65.13,22.45
2023-09-19 01:15:00,SENS-3,21.28,71.34,21.78
2023-09-19 01:16:00,SENS-3,25.1,66.28,23.51
2023-09-19 01:17:00,SENS-2,24.31,67.4,37.83
2023-09-19 01:18:00,SENS-5,22.28,67.7,16.29
2023-09-19 01:19:00,SENS-1,22.8,68.53,46.48
2023-09-19 01:20:00,SENS-2,21.65,66.75,15.13
2023-09-19 01:21:00,SENS-2,24.42,64.29,34.4
2023-09-19 01:22:00,SENS-2,23.98,71.5,37.87
2023-09-19 01:23:00,SENS-1,25.34,68.7,25.17
2023-09-19 01:24:00,SENS-1,25.23,69.52,24.3
2023-09-19 01:25:00,SENS-3,23.63,65.18,46.42
2023-09-19 01:26:00,SENS-5,24.26,71.55,17.7
2023-09-19 01:27:00,SENS-3,23.73,71.69,44.41
2023-09-19 01:28:00,SENS-1,22.31,73.45,44.97
2023-09-19 01:29:00,SENS-5,23.66,70.24,20.06
2023-09-19 01:30:00,SENS-5,25.04,63.7,16.82
2023-09-19 01:31:00,SENS-2,21.87,66.87,45.06
2023-09-19 01:32:00,SENS-2,23.34,73.3,30.35
2023-09-19 01:33:00,SENS-1,23.89,68.92,35.83
2023-09-19 01:34:00,SENS-2,24.08,71.84,13.4
2023-09-19 01:35:00,SENS-3,24.12,64.71,10.95
2023-09-19 01:36:00,SENS-1,25.53,64.02,46.32
2023-09-19 01:37:00,SENS-5,23.81,67.38,38.4
2023-09-19 01:38:00,SENS-3,25.24,71.98,47.0
2023-09-19 01:39:00,SENS-1,23.71,67.01,16.83
2023-09-19 01:40:00,SENS-1,23.03,72.11,39.59
2023-09-19 01:41:00,SENS-2,23.39,71.37,47.66
2023-09-19 01:42:00,SENS-3,25.62,65.12,28.61
2023-09-19 01:43:00,SENS-4,23.85,66.26,18.83
2023-09-19 01:44:00,SENS-2,24.58,64.89,39.54
2023-09-19 01:45:00,SENS-5,24.18,63.99,10.01
2023-09-19 01:46:00,SENS-5,26.41,70.95,36.83
2023-09-19 01:47:00,SENS-5,23.76,71.4,37.85
2023-09-19 01:48:00,SENS-3,24.81,71.75,12.59
2023-09-19 01:49:00,SENS-3,23.69,64.55,15.81
2023-09-19 01:50:00,SENS-1,26.13,65.42,33.15
2023-09-19 01:51:00,SENS-3,26.51,68.68,23.6
2023-09-19 01:52:00,SENS-2,25.02,67.84,44.7
2023-09-19 01:53:00,SENS-4,23.08,64.68,23.43
2023-09-19 01:54:00,SENS-4,23.72,72.3,48.94
2023-09-19 01:55:00,SENS-1,25.04,66.91,48.21
2023-09-19 01:56:00,SENS-5,24.17,67.22,11.06
2023-09-19 01:57:00,SENS-3,25.21,63.41,49.91
2023-09-19 01:58:00,SENS-3,24.33,69.06,42.68
2023-09-19 01:59:00,SENS-1,24.72,71.07,22.14
2023-09-19 02:00:00,SENS-3,25.08,63.07,36.61
2023-09-19 02:01:00,SENS-1,26.17,64.05,37.64
2023-09-19 02:02:00,SENS-4,26.47,72.03,18.43
2023-09-19 02:03:00,SENS-5,25.41,63.09,33.55
2023-09-19 02:04:00,SENS-3,26.23,69.25,34.09
2023-09-19 02:05:00,SENS-2,24.74,65.1,33.88
2023-09-19 02:06:00,SENS-3,26.69,71.38,40.52
2023-09-19 02:07:00,SENS-3,25.7,72.03,41.17
2023-09-19 02:08:00,SENS-2,26.94,64.62,31.31
2023-09-19 02:09:00,SENS-3,26.43,70.38,42.6
2023-09-19 02:10:00,SENS-2,25.17,71.72,43.94
2023-09-19 02:11:00,SENS-4,25.84,62.27,26.55
2023-09-19 02:12:00,SENS-5,23.85,67.69,43.76
2023-09-19 02:13:00,SENS-1,24.87,69.23,43.27
2023-09-19 02:14:00,SENS-3,26.48,66.06,47.18
2023-09-19 02:15:00,SENS-1,26.31,62.54,11.52
2023-09-19 02:16:00,SENS-2,25.69,71.08,24.92
2023-09-19 02:17:00,SENS-1,27.17,62.8,19.22
2023-09-19 02:18:00,SENS-1,25.91,70.5,31.93
2023-09-19 02:19:00,SENS-2,27.63,66.45,29.03
2023-09-19 02:20:00,SENS-2,25.57,65.07,12.32
2023-09-19 02:21:00,SENS-1,25.11,65.77,35.18
2023-09-19 02:22:00,SENS-2,24.77,69.09,21.73
2023-09-19 02:23:00,SENS-3,25.66,66.75,15.0
2023-09-19 02:24:00,SENS-2,25.93,62.64,48.79
2023-09-19 02:25:00,SENS-4,26.05,62.17,29.46
2023-09-19 02:26:00,SENS-4,26.91,70.08,10.17
2023-09-19 02:27:00,SENS-5,27.12,67.47,34.9
2023-09-19 02:28:00,SENS-2,25.12,70.43,26.7
2023-09-19 02:29:00,SENS-4,26.33,64.0,10.22
2023-09-19 02:30:00,SENS-3,27.95,60.99,26.76
2023-09-19 02:31:00,SENS-2,24.77,67.16,25.24
2023-09-19 02:32:00,SENS-5,27.66,68.68,19.81
2023-09-19 02:33:00,SENS-1,27.53,64.66,31.33
2023-09-19 02:34:00,SENS-4,26.19,63.63,20.75
2023-09-19 02:35:00,SENS-1,28.19,65.87,22.04
2023-09-19 02:36:00,SENS-2,25.59,61.6,31.4
2023-09-19 02:37:00,SENS-2,25.08,69.82,20.68
2023-09-19 02:38:00,SENS-5,25.78,65.03,49.41
2023-09-19 02:39:00,SENS-5,25.32,69.83,15.67
2023-09-19 02:40:00,SENS-3,27.25,67.01,12.42
2023-09-19 02:41:00,SENS-1,24.99,62.37,26.26
2023-09-19 02:42:00,SENS-3,27.16,64.81,38.13
2023-09-19 02:43:00,SENS-5,26.0,63.87,29.7
2023-09-19 02:44:00,SENS-1,27.27,63.63,41.74
2023-09-19 02:45:00,SENS-3,25.85,61.72,46.96
2023-09-19 02:46:00,SENS-1,25.84,61.87,13.81
2023-09-19 02:47:00,SENS-4,26.06,66.35,45.89
2023-09-19 02:48:00,SENS-5,26.43,62.34,27.98
2023-09-19 02:49:00,SENS-1,24.93,68.31,35.43
2023-09-19 02:50:00,SENS-2,25.66,61.81,32.83
2023-09-19 02:51:00,SENS-2,26.7,64.41,10.82
2023-09-19 02:52:00,SENS-5,27.06,63.84,33.01
2023-09-19 02:53:00,SENS-5,27.06,66.93,44.76
2023-09-19 02:54:00,SENS-5,26.53,61.53,25.93
2023-09-19 02:55:00,SENS-1,28.17,65.61,38.28
2023-09-19 02:56:00,SENS-4,27.0,68.28,15.72
2023-09-19 02:57:00,SENS-1,25.46,69.05,14.86
2023-09-19 02:58:00,SENS-1,27.75,64.16,48.93
2023-09-19 02:59:00,SENS-3,25.33,68.82,10.28
2023-09-19 03:00:00,SENS-1,25.14,67.33,10.83
2023-09-19 03:01:00,SENS-4,27.88,68.93,35.3
2023-09-19 03:02:00,SENS-3,25.48,60.93,28.24
2023-09-19 03:03:00,SENS-5,26.84,60.58,12.26
2023-09-19 03:04:00,SENS-4,25.69,63.11,39.0
2023-09-19 03:05:00,SENS-2,26.92,59.72,22.24
2023-09-19 03:06:00,SENS-5,26.36,60.68,22.43
2023-09-19 03:07:00,SENS-1,28.0,61.38,39.73
2023-09-19 03:08:00,SENS-1,28.59,60.06,43.28
2023-09-19 03:09:00,SENS-1,27.43,63.8,49.78
2023-09-19 03:10:00,SENS-2,27.21,59.31,17.55
2023-09-19 03:11:00,SENS-2,28.02,60.08,35.46
2023-09-19 03:12:00,SENS-2,29.15,63.02,46.53
2023-09-19 03:13:00,SENS-5,28.75,59.77,25.03
2023-09-19 03:14:00,SENS-2,28.09,61.17,35.11
2023-09-19 03:15:00,SENS-5,26.59,68.18,12.61
2023-09-19 03:16:00,SENS-3,27.87,58.84,46.83
2023-09-19 03:17:00,SENS-4,28.76,64.31,12.68
2023-09-19 03:18:00,SENS-5,26.03,61.47,19.3
2023-09-19 03:19:00,SENS-4,28.81,62.15,19.54
2023-09-19 03:20:00,SENS-4,28.35,58.33,13.12
2023-09-19 03:21:00,SENS-2,26.82,64.21,40.07
2023-09-19 03:22:00,SENS-5,28.83,66.27,13.69
2023-09-19 03:23:00,SENS-2,27.5,59.64,20.34
2023-09-19 03:24:00,SENS-2,26.58,67.47,32.0
2023-09-19 03:25:00,SENS-2,26.45,64.11,29.67
2023-09-19 03:26:00,SENS-5,29.14,58.44,26.6
2023-09-19 03:27:00,SENS-3,27.06,63.78,30.79
2023-09-19 03:28:00,SENS-1,28.82,63.72,38.75
2023-09-19 03:29:00,SENS-1,26.77,63.85,14.87
2023-09-19 03:30:00,SENS-4,29.43,59.89,32.01
2023-09-19 03:31:00,SENS-3,28.39,59.15,18.09
2023-09-19 03:32:00,SENS-5,29.95,57.71,25.27
2023-09-19 03:33:00,SENS-3,28.98,61.6,29.65
2023-09-19 03:34:00,SENS-2,27.4,65.6,12.58
2023-09-19 03:35:00,SENS-5,29.36,64.06,48.59
2023-09-19 03:36:00,SENS-2,28.1,57.36,47.4
2023-09-19 03:37:00,SENS-4,26.43,62.88,31.94
2023-09-19 03:38:00,SENS-2,28.95,63.9,38.95
2023-09-19 03:39:00,SENS-3,27.04,61.77,35.75
2023-09-19 03:40:00,SENS-2,26.68,66.48,19.81
2023-09-19 03:41:00,SENS-4,29.65,61.36,46.44
2023-09-19 03:42:00,SENS-2,28.12,63.02,36.25
2023-09-19 03:43:00,SENS-1,29.89,63.53,43.63
2023-09-19 03:44:00,SENS-4,29.78,62.1,37.09
2023-09-19 03:45:00,SENS-2,27.0,57.56,39.61
2023-09-19 03:46:00,SENS-1,29.42,63.96,30.57
2023-09-19 03:47:00,SENS-3,28.52,64.98,10.0
2023-09-19 03:48:00,SENS-4,29.27,59.54,46.57
2023-09-19 03:49:00,SENS-1,27.67,63.76,21.88
2023-09-19 03:50:00,SENS-4,30.4,59.9,10.61
2023-09-19 03:51:00,SENS-1,29.33,65.49,42.24
2023-09-19 03:52:00,SENS-1,30.19,63.54,10.19
2023-09-19 03:53:00,SENS-5,28.84,56.76,22.92
2023-09-19 03:54:00,SENS-1,28.88,65.47,12.52
2023-09-19 03:55:00,SENS-5,28.85,65.4,41.58
2023-09-19 03:56:00,SENS-3,28.68,65.31,37.62
2023-09-19 03:57:00,SENS-5,30.21,56.32,22.98
2023-09-19 03:58:00,SENS-1,29.41,59.09,15.69
2023-09-19 03:59:00,SENS-2,27.81,58.3,38.59
2023-09-19 04:00:00,SENS-3,28.97,63.58,21.88
2023-09-19 04:01:00,SENS-4,30.1,60.53,28.37
2023-09-19 04:02:00,SENS-1,29.46,58.03,13.78
2023-09-19 04:03:00,SENS-5,26.92,63.6,16.41
2023-09-19 04:04:00,SENS-1,30.02,56.54,42.89
2023-09-19 04:05:00,SENS-1,29.76,56.87,14.6
2023-09-19 04:06:00,SENS-5,30.43,64.23,22.02
2023-09-19 04:07:00,SENS-2,29.06,63.84,20.82
2023-09-19 04:08:00,SENS-1,27.68,59.22,16.38
2023-09-19 04:09:00,SENS-1,27.6,56.61,33.56
2023-09-19 04:10:00,SENS-5,30.53,56.88,42.43
2023-09-19 04:11:00,SENS-2,29.6,62.56,23.19
2023-09-19 04:12:00,SENS-4,30.82,59.83,32.52
2023-09-19 04:13:00,SENS-5,27.76,59.26,43.13
2023-09-19 04:14:00,SENS-5,29.65,56.85,12.74
2023-09-19 04:15:00,SENS-1,27.05,59.2,42.66
2023-09-19 04:16:00,SENS-4,29.75,62.35,42.96
2023-09-19 04:17:00,SENS-4,29.91,55.69,13.65
2023-09-19 04:18:00,SENS-1,28.72,60.38,45.77
2023-09-19 04:19:00,SENS-5,28.86,54.65,38.04
2023-09-19 04:20:00,SENS-4,29.36,53.95,37.18
2023-09-19 04:21:00,SENS-1,29.87,57.72,22.69
2023-09-19 04:22:00,SENS-4,29.75,53.42,15.12
2023-09-19 04:23:00,SENS-1,28.55,54.54,15.11
2023-09-19 04:24:00,SENS-4,30.01,62.3,17.64
2023-09-19 04:25:00,SENS-4,28.13,54.55,19.45
2023-09-19 04:26:00,SENS-1,28.16,53.52,45.68
2023-09-19 04:27:00,SENS-3,29.95,53.33,14.92
2023-09-19 04:28:00,SENS-5,28.15,55.57,20.61
2023-09-19 04:29:00,SENS-4,30.46,57.14,20.22
2023-09-19 04:30:00,SENS-1,29.69,61.86,15.64
2023-09-19 04:31:00,SENS-5,28.18,60.8,11.31
2023-09-19 04:32:00,SENS-5,30.49,53.04,48.85
2023-09-19 04:33:00,SENS-4,29.15,59.9,35.27
2023-09-19 04:34:00,SENS-2,30.8,56.38,47.21
2023-09-19 04:35:00,SENS-5,28.39,61.22,21.79
2023-09-19 04:36:00,SENS-1,27.47,60.96,32.07
2023-09-19 04:37:00,SENS-1,28.88,56.44,47.65
2023-09-19 04:38:00,SENS-2,27.84,53.06,25.72
2023-09-19 04:39:00,SENS-5,30.27,61.76,24.17
2023-09-19 04:40:00,SENS-5,27.92,59.72,12.23
2023-09-19 04:41:00,SENS-5,29.33,53.76,21.52
2023-09-19 04:42:00,SENS-2,28.94,60.0,32.02
2023-09-19 04:43:00,SENS-2,31.12,52.42,13.4
2023-09-19 04:44:00,SENS-3,30.98,57.36,43.12
2023-09-19 04:45:00,SENS-1,29.35,56.48,34.37
2023-09-19 04:46:00,SENS-3,30.88,56.86,16.6
2023-09-19 04:47:00,SENS-1,29.4,57.14,20.85
2023-09-19 04:48:00,SENS-5,29.32,56.51,49.62
2023-09-19 04:49:00,SENS-5,29.85,56.21,33.98
2023-09-19 04:50:00,SENS-1,29.89,51.8,47.96
2023-09-19 04:51:00,SENS-5,30.16,54.11,20.64
2023-09-19 04:52:00,SENS-2,29.13,53.18,17.05
2023-09-19 04:53:00,SENS-1,28.01,53.53,12.07
2023-09-19 04:54:00,SENS-5,28.57,53.81,25.49
2023-09-19 04:55:00,SENS-2,29.15,57.0,10.32
2023-09-19 04:56:00,SENS-1,28.48,57.09,39.03
2023-09-19 04:57:00,SENS-3,28.18,51.02,12.93
2023-09-19 04:58:00,SENS-2,31.13,55.35,37.69
2023-09-19 04:59:00,SENS-1,30.97,57.08,15.42
2023-09-19 05:00:00,SENS-4,31.23,57.49,23.25
2023-09-19 05:01:00,SENS-3,31.54,52.21,19.0
2023-09-19 05:02:00,SENS-4,29.4,56.94,22.9
2023-09-19 05:03:00,SENS-3,31.22,53.68,38.51
2023-09-19 05:04:00,SENS-1,28.74,55.78,31.16
2023-09-19 05:05:00,SENS-2,30.64,54.37,25.45
2023-09-19 05:06:00,SENS-1,30.06,54.58,19.03
2023-09-19 05:07:00,SENS-5,29.02,53.0,45.98
2023-09-19 05:08:00,SENS-1,29.86,50.35,24.48
2023-09-19 05:09:00,SENS-5,30.15,55.86,29.55
2023-09-19 05:10:00,SENS-4,27.79,55.0,29.31
2023-09-19 05:11:00,SENS-3,29.25,58.31,33.74
2023-09-19 05:12:00,SENS-1,30.92,56.38,35.8
2023-09-19 05:13:00,SENS-1,29.8,49.94,46.4
2023-09-19 05:14:00,SENS-3,28.6,49.94,32.61
2023-09-19 05:15:00,SENS-1,28.48,53.94,26.14
2023-09-19 05:16:00,SENS-5,28.8,50.15,34.1
2023-09-19 05:17:00,SENS-5,31.58,54.77,14.05
2023-09-19 05:18:00,SENS-5,28.97,52.37,30.18
2023-09-19 05:19:00,SENS-4,28.48,55.45,22.95
2023-09-19 05:20:00,SENS-5,31.12,52.56,32.8
2023-09-19 05:21:00,SENS-5,29.42,58.0,11.37
2023-09-19 05:22:00,SENS-4,29.15,56.21,49.29
2023-09-19 05:23:00,SENS-4,29.66,57.99,20.87
2023-09-19 05:24:00,SENS-4,31.42,51.8,25.81
2023-09-19 05:25:00,SENS-1,28.68,54.35,24.21
2023-09-19 05:26:00,SENS-5,31.25,57.73,28.61
2023-09-19 05:27:00,SENS-1,31.22,48.94,26.2
2023-09-19 05:28:00,SENS-1,30.54,48.25,22.79
2023-09-19 05:29:00,SENS-3,29.73,56.36,13.9
2023-09-19 05:30:00,SENS-4,31.24,48.74,41.24
2023-09-19 05:31:00,SENS-4,31.29,52.86,10.78
2023-09-19 05:32:00,SENS-5,29.56,51.05,36.44
2023-09-19 05:33:00,SENS-1,30.06,48.99,26.29
2023-09-19 05:34:00,SENS-2,30.94,56.15,34.41
2023-09-19 05:35:00,SENS-1,29.91,50.21,28.87
2023-09-19 05:36:00,SENS-4,28.45,52.4,44.65
2023-09-19 05:37:00,SENS-2,30.98,54.75,46.68
2023-09-19 05:38:00,SENS-1,28.83,48.58,32.68
2023-09-19 05:39:00,SENS-5,30.05,48.22,42.73
2023-09-19 05:40:00,SENS-3,29.75,51.28,41.14
2023-09-19 05:41:00,SENS-5,28.36,48.11,40.78
2023-09-19 05:42:00,SENS-3,30.9,51.73,16.94
2023-09-19 05:43:00,SENS-2,30.8,50.51,23.83
2023-09-19 05:44:00,SENS-1,31.58,46.95,18.08
2023-09-19 05:45:00,SENS-1,29.27,53.41,40.96
2023-09-19 05:46:00,SENS-3,30.91,52.51,26.17
2023-09-19 05:47:00,SENS-4,30.42,53.75,12.96
2023-09-19 05:48:00,SENS-4,31.11,52.07,30.35
2023-09-19 05:49:00,SENS-1,31.17,53.05,48.95
2023-09-19 05:50:00,SENS-5,28.23,47.69,18.74
2023-09-19 05:51:00,SENS-2,31.13,54.49,21.81
2023-09-19 05:52:00,SENS-3,31.69,51.86,48.38
2023-09-19 05:53:00,SENS-1,31.03,48.86,28.4
2023-09-19 05:54:00,SENS-4,30.39,52.68,41.82
2023-09-19 05:55:00,SENS-1,31.42,52.56,23.49
2023-09-19 05:56:00,SENS-4,31.66,46.0,30.02
2023-09-19 05:57:00,SENS-4,30.51,54.42,35.4
2023-09-19 05:58:00,SENS-1,29.01,53.33,39.06
2023-09-19 05:59:00,SENS-2,30.23,53.33,15.69
2023-09-19 06:00:00,SENS-1,29.47,54.75,32.05
2023-09-19 06:01:00,SENS-1,31.37,52.16,23.04
2023-09-19 06:02:00,SENS-5,30.44,49.71,41.56
2023-09-19 06:03:00,SENS-4,29.73,45.73,20.5
2023-09-19 06:04:00,SENS-1,31.63,46.51,28.44
2023-09-19 06:05:00,SENS-3,31.02,49.59,17.12
2023-09-19 06:06:00,SENS-5,28.34,51.76,25.25
2023-09-19 06:07:00,SENS-3,29.45,49.24,38.32
2023-09-19 06:08:00,SENS-4,30.71,54.0,42.72
2023-09-19 06:09:00,SENS-4,31.43,52.78,31.61
2023-09-19 06:10:00,SENS-1,28.56,50.33,32.44
2023-09-19 06:11:00,SENS-4,31.52,46.72,33.01
2023-09-19 06:12:00,SENS-1,30.96,45.93,40.37
2023-09-19 06:13:00,SENS-2,31.32,53.84,49.94
2023-09-19 06:14:00,SENS-5,29.23,52.44,18.97
2023-09-19 06:15:00,SENS-1,29.98,51.94,18.83
2023-09-19 06:16:00,SENS-3,30.4,49.12,43.79
2023-09-19 06:17:00,SENS-5,30.79,49.73,21.39
2023-09-19 06:18:00,SENS-2,30.18,50.62,48.63
2023-09-19 06:19:00,SENS-4,30.04,44.53,12.26
2023-09-19 06:20:00,SENS-5,30.89,47.34,24.76
2023-09-19 06:21:00,SENS-1,29.73,49.04,18.91
2023-09-19 06:22:00,SENS-1,30.47,52.29,45.51
2023-09-19 06:23:00,SENS-2,30.16,50.91,11.43
2023-09-19 06:24:00,SENS-1,30.1,50.74,49.25
2023-09-19 06:25:00,SENS-1,28.51,48.18,12.29
2023-09-19 06:26:00,SENS-3,30.91,50.85,36.33
2023-09-19 06:27:00,SENS-3,31.86,44.78,29.32
2023-09-19 06:28:00,SENS-2,29.91,43.65,10.48
2023-09-19 06:29:00,SENS-3,31.01,42.57,10.35
2023-09-19 06:30:00,SENS-3,28.91,45.66,36.84
