date,ticker,open_price,high,low,close_price,volume
2017-08-31,MSFT,269.21,272.51,263.48,268.21,8053478
2017-09-01,MSFT,269.67,273.06,269.65,269.86,36311842
2017-09-04,MSFT,268.43,272.16,259.29,263.78,47380287
2017-09-05,MSFT,261.43,262.45,254.19,258.25,28658274
2017-09-06,MSFT,259.29,262.85,255.91,256.72,25164884
2017-09-07,MSFT,255.12,259.35,251.04,252.99,44214654
2017-09-08,MSFT,253.04,253.69,250.68,252.51,2736928
2017-09-11,MSFT,252.38,254.49,249.6,250.37,22414661
2017-09-12,MSFT,252.71,255.47,252.6,253.37,45259096
2017-09-13,MSFT,251.47,255.88,250.3,252.77,36485940
2017-09-14,MSFT,255.26,257.74,249.0,249.93,35762223
2017-09-15,MSFT,252.15,255.78,248.31,252.86,49110867
2017-09-18,MSFT,250.96,253.97,249.52,249.73,13782207
2017-09-19,MSFT,249.4,251.27,245.22,250.24,22326775
2017-09-20,MSFT,247.84,253.73,245.47,253.66,20692312
2017-09-21,MSFT,255.48,258.96,252.55,256.7,15067784
2017-09-22,MSFT,255.15,259.76,247.53,247.96,19296736
2017-09-25,MSFT,249.97,251.07,245.31,250.29,48124169
2017-09-26,MSFT,250.48,253.12,244.72,248.55,7998048
2017-09-27,MSFT,250.14,255.62,246.72,251.77,4088377
2017-09-28,MSFT,250.86,255.53,246.13,247.67,13093873
2017-09-29,MSFT,247.45,253.1,246.78,250.1,17786239
2017-10-02,MSFT,250.18,256.37,249.46,252.02,24590503
2017-10-03,MSFT,251.85,255.19,249.9,253.26,40681757
2017-10-04,MSFT,251.16,252.87,249.41,252.11,10677805
2017-10-05,MSFT,252.06,254.38,251.17,253.39,13044012
2017-10-06,MSFT,253.58,257.21,249.91,251.28,37142142
2017-10-09,MSFT,248.82,249.71,244.34,247.58,31875918
2017-10-10,MSFT,248.91,250.61,248.84,250.04,13509112
2017-10-11,MSFT,248.06,248.44,243.67,246.18,16388622
2017-10-12,MSFT,246.35,254.94,245.36,252.26,35343835
2017-10-13,MSFT,249.85,257.91,245.91,253.42,35013813
2017-10-16,MSFT,255.7,258.51,253.97,253.99,14999937
2017-10-17,MSFT,256.43,259.2,246.36,249.85,37959151
2017-10-18,MSFT,252.22,254.95,244.26,246.95,4551057
2017-10-19,MSFT,248.88,253.63,244.83,248.46,20126097
2017-10-20,MSFT,248.27,248.88,245.43,247.56,15641779
2017-10-23,MSFT,246.66,249.46,240.53,244.39,39970155
2017-10-24,MSFT,245.18,247.08,241.88,245.37,15255787
2017-10-25,MSFT,243.7,248.0,241.88,245.3,38064195
2017-10-26,MSFT,243.7,249.58,242.64,245.32,25105477
2017-10-27,MSFT,242.9,243.61,240.42,240.78,23319241
2017-10-30,MSFT,239.9,240.72,237.28,239.96,2585315
2017-10-31,MSFT,242.27,249.33,240.07,246.53,44109741
2017-11-01,MSFT,246.06,253.49,245.21,248.76,29440616
2017-11-02,MSFT,248.68,253.04,244.68,247.6,47216089
2017-11-03,MSFT,247.16,250.43,243.67,248.27,11405018
2017-11-06,MSFT,248.14,251.76,244.52,249.11,41375235
2017-11-07,MSFT,249.97,255.54,248.78,253.4,48512121
2017-11-08,MSFT,251.64,256.66,246.49,251.12,29550400
2017-11-09,MSFT,253.27,255.5,251.11,251.26,46599311
2017-11-10,MSFT,253.66,256.82,249.04,254.06,5981969
2017-11-13,MSFT,253.5,256.09,247.7,252.03,40246638
2017-11-14,MSFT,251.95,252.74,247.97,249.2,17492162
2017-11-15,MSFT,247.54,250.51,246.2,249.47,44617025
2017-11-16,MSFT,250.96,252.1,243.95,246.55,27118935
2017-11-17,MSFT,245.17,248.35,240.64,245.05,4790082
2017-11-20,MSFT,244.18,251.04,243.89,247.88,46842129
2017-11-21,MSFT,248.81,252.52,245.21,251.87,6319598
2017-11-22,MSFT,251.97,257.02,248.58,253.16,46060023
2017-11-23,MSFT,252.05,252.81,249.48,252.05,35343934
2017-11-24,MSFT,251.5,254.06,245.35,249.63,42647007
2017-11-27,MSFT,248.52,249.17,241.44,243.35,2068083
2017-11-28,MSFT,243.48,249.15,241.25,245.74,35261071
2017-11-29,MSFT,246.3,249.24,244.8,245.67,3465737
2017-11-30,MSFT,247.49,249.11,241.85,246.31,30475464
2017-12-01,MSFT,247.82,250.9,241.8,246.0,14226903
2017-12-04,MSFT,248.15,250.12,239.96,243.27,32639303
2017-12-05,MSFT,241.97,245.81,240.12,240.5,38390032
2017-12-06,MSFT,241.96,242.51,239.11,239.92,5949258
2017-12-07,MSFT,241.7,246.96,240.35,245.0,14397112
2017-12-08,MSFT,244.86,247.88,240.13,247.62,44155490
2017-12-11,MSFT,247.72,252.72,245.1,248.77,28405348
2017-12-12,MSFT,248.68,252.31,243.22,246.38,38873788
2017-12-13,MSFT,247.58,250.03,247.23,249.56,28246291
2017-12-14,MSFT,250.9,255.42,250.15,250.51,9039917
2017-12-15,MSFT,250.73,252.57,249.96,250.92,30747647
2017-12-18,MSFT,249.96,252.29,249.79,250.94,10296648
2017-12-19,MSFT,249.26,251.02,246.63,248.93,11808569
2017-12-20,MSFT,247.08,251.92,244.49,248.73,45542872
2017-12-21,MSFT,247.66,252.2,245.11,251.18,7749904
2017-12-22,MSFT,249.42,251.98,247.21,250.85,23044688
2017-12-25,MSFT,249.73,257.47,246.09,253.12,37902495
2017-12-26,MSFT,252.51,257.62,247.68,255.92,48891793
2017-12-27,MSFT,256.44,260.4,253.96,257.56,6366404
2017-12-28,MSFT,255.36,262.39,253.76,258.35,25824567
2017-12-29,MSFT,258.35,261.89,255.44,259.74,3899851
2018-01-01,MSFT,260.34,264.58,256.52,257.1,16949461
2018-01-02,MSFT,259.25,263.34,255.55,260.01,37479112
2018-01-03,MSFT,259.72,263.29,256.29,258.04,47236395
2018-01-04,MSFT,258.81,263.77,256.17,262.43,25821271
2018-01-05,MSFT,261.28,266.53,256.22,264.96,30356085
2018-01-08,MSFT,266.26,273.99,264.37,271.18,4969096
2018-01-09,MSFT,271.36,276.23,268.41,273.89,28413520
2018-01-10,MSFT,275.87,276.41,271.6,272.68,20245595
2018-01-11,MSFT,272.94,273.86,268.75,272.95,34213539
2018-01-12,MSFT,275.53,280.57,270.17,277.53,30994221
2018-01-15,MSFT,277.54,281.55,277.26,280.21,34191564
2018-01-16,MSFT,282.36,293.06,281.14,287.7,39104961
2018-01-17,MSFT,286.94,288.59,282.67,287.3,20986915
2018-01-18,MSFT,284.79,290.46,283.82,286.84,7928666
2018-01-19,MSFT,288.7,288.96,282.41,287.87,39883236
2018-01-22,MSFT,290.13,291.29,288.1,288.42,40017748
2018-01-23,MSFT,286.1,287.92,280.56,284.45,22570150
2018-01-24,MSFT,284.23,289.38,279.54,283.56,17888664
2018-01-25,MSFT,283.62,287.54,279.12,284.3,35736519
2018-01-26,MSFT,281.63,284.36,274.29,277.3,34067103
2018-01-29,MSFT,276.46,277.6,273.15,275.81,33435267
2018-01-30,MSFT,273.35,273.86,265.64,268.46,21112889
2018-01-31,MSFT,269.17,272.93,268.82,269.69,14969634
2018-02-01,MSFT,269.28,275.79,268.54,270.62,25960994
2018-02-02,MSFT,270.81,272.79,268.76,272.37,37465818
2018-02-05,MSFT,274.65,278.48,268.8,269.72,11702906
2018-02-06,MSFT,268.52,272.3,266.11,269.15,38962833
2018-02-07,MSFT,269.8,270.7,265.95,268.69,13159931
2018-02-08,MSFT,266.45,271.09,263.2,267.06,27773898
2018-02-09,MSFT,269.52,274.57,262.87,265.88,29776091
2018-02-12,MSFT,264.62,268.44,261.48,263.48,19904747
2018-02-13,MSFT,263.9,264.29,257.91,261.37,23032146
2018-02-14,MSFT,261.03,266.09,255.37,258.06,35707109
2018-02-15,MSFT,255.88,255.96,253.77,255.49,24564851
2018-02-16,MSFT,255.81,263.47,253.2,259.29,43706147
2018-02-19,MSFT,257.28,261.91,248.77,249.84,4705127
2018-02-20,MSFT,248.36,252.71,245.53,250.35,14306468
2018-02-21,MSFT,250.48,250.95,250.12,250.48,42557918
2018-02-22,MSFT,250.55,257.05,246.09,252.05,29870732
2018-02-23,MSFT,249.8,254.64,248.32,249.64,49339696
2018-02-26,MSFT,247.77,248.7,241.6,246.39,1951874
2018-02-27,MSFT,244.14,245.69,238.83,241.63,25675989
2018-02-28,MSFT,241.21,241.85,235.45,236.84,35628208
2018-03-01,MSFT,234.93,238.15,230.55,235.65,22411078
2018-03-02,MSFT,237.91,244.44,235.87,242.01,44861466
2018-03-05,MSFT,241.01,244.57,237.08,243.26,30967766
2018-03-06,MSFT,245.56,249.31,242.96,248.73,22445101
2018-03-07,MSFT,249.88,254.38,246.05,248.43,22824910
2018-03-08,MSFT,246.94,253.62,244.51,248.69,37711123
2018-03-09,MSFT,249.26,251.43,240.16,243.23,42940719
2018-03-12,MSFT,244.41,244.41,242.77,243.54,27839935
2018-03-13,MSFT,244.52,247.77,235.23,238.85,40541553
2018-03-14,MSFT,240.08,243.82,235.91,238.7,33979025
2018-03-15,MSFT,238.63,240.54,233.19,234.46,2249352
2018-03-16,MSFT,234.18,238.72,230.68,237.85,6185887
2018-03-19,MSFT,240.01,242.69,231.02,233.85,43378162
2018-03-20,MSFT,231.97,237.65,229.37,234.07,3457645
2018-03-21,MSFT,234.75,240.4,232.61,236.27,9074353
2018-03-22,MSFT,235.2,238.99,232.81,237.9,1798270
2018-03-23,MSFT,237.49,242.0,235.2,239.96,30666674
2018-03-26,MSFT,242.34,245.17,242.32,243.86,22879543
2018-03-27,MSFT,246.24,248.95,243.65,246.08,44117483
2018-03-28,MSFT,247.38,247.95,239.21,243.7,44684770
2018-03-29,MSFT,245.58,247.67,244.85,244.86,3681955
2018-03-30,MSFT,242.76,245.14,239.51,243.22,41983780
2018-04-02,MSFT,245.28,256.4,242.07,251.7,27193573
2018-04-03,MSFT,252.03,256.43,250.57,255.76,34262378
2018-04-04,MSFT,254.17,256.56,251.84,253.39,5116431
2018-04-05,MSFT,253.67,255.71,249.51,250.92,7674612
2018-04-06,MSFT,252.47,255.72,248.07,253.48,20776932
2018-04-09,MSFT,251.09,253.08,244.26,248.47,47911598
2018-04-10,MSFT,249.3,252.75,247.83,252.31,13753640
2018-04-11,MSFT,254.47,257.97,253.8,255.45,30807900
2018-04-12,MSFT,257.85,259.59,256.16,256.51,19693954
2018-04-13,MSFT,255.05,256.88,254.72,256.5,7680878
2018-04-16,MSFT,257.0,260.59,254.15,257.55,45879410
2018-04-17,MSFT,255.54,257.27,250.45,253.69,15328864
2018-04-18,MSFT,254.47,256.92,249.37,254.32,5482183
2018-04-19,MSFT,252.01,253.0,247.44,252.61,6982466
2018-04-20,MSFT,250.97,252.38,246.4,249.46,38972313
2018-04-23,MSFT,250.69,255.52,247.25,251.9,31393099
2018-04-24,MSFT,253.1,258.05,247.27,251.03,34094588
2018-04-25,MSFT,253.15,257.5,251.42,253.93,23878816
2018-04-26,MSFT,253.94,255.37,248.61,251.47,27914595
2018-04-27,MSFT,249.04,252.46,243.57,248.08,6422484
2018-04-30,MSFT,246.92,254.67,246.45,251.01,11731733
2018-05-01,MSFT,251.81,255.96,246.3,249.67,34344827
2018-05-02,MSFT,250.87,258.12,246.99,254.94,6887683
2018-05-03,MSFT,254.28,258.32,248.87,251.98,33540627
2018-05-04,MSFT,253.46,256.35,250.57,255.54,30630268
2018-05-07,MSFT,254.75,256.36,251.65,252.1,25720867
2018-05-08,MSFT,252.46,254.47,247.56,249.39,43979954
2018-05-09,MSFT,248.68,249.59,246.91,247.83,3772658
2018-05-10,MSFT,246.33,250.18,245.95,246.04,28732590
2018-05-11,MSFT,248.33,255.93,245.33,253.84,15530563
2018-05-14,MSFT,253.75,255.66,250.94,254.45,26642683
2018-05-15,MSFT,253.76,256.02,250.89,254.48,41539645
2018-05-16,MSFT,253.89,257.2,250.79,254.46,45783279
2018-05-17,MSFT,252.15,254.73,247.41,252.86,11514858
2018-05-18,MSFT,252.24,254.08,248.27,252.51,48126282
2018-05-21,MSFT,254.36,264.81,251.99,260.23,24784300
2018-05-22,MSFT,259.3,265.8,258.93,260.97,10777631
2018-05-23,MSFT,262.06,263.1,253.09,257.38,47858202
2018-05-24,MSFT,258.88,259.97,256.55,259.56,24360468
2018-05-25,MSFT,259.8,267.05,256.34,262.45,31981839
2018-05-28,MSFT,262.26,263.54,258.99,262.95,40054003
2018-05-29,MSFT,264.98,270.67,263.36,268.11,38957828
2018-05-30,MSFT,270.03,275.99,265.09,270.6,5129799
2018-05-31,MSFT,272.51,276.09,269.33,273.54,11605705
2018-06-01,MSFT,275.28,279.49,269.78,277.08,38945559
2018-06-04,MSFT,275.94,276.47,268.55,273.51,39325698
2018-06-05,MSFT,274.48,279.22,269.22,269.7,2385154
2018-06-06,MSFT,267.14,269.88,264.25,265.35,42950119
2018-06-07,MSFT,267.13,270.3,262.82,267.85,39514020
2018-06-08,MSFT,266.51,266.55,264.35,265.24,1386799
2018-06-11,MSFT,267.87,269.43,265.11,266.52,29211037
2018-06-12,MSFT,265.97,270.59,263.17,264.08,29925255
2018-06-13,MSFT,265.19,268.69,262.61,266.02,32573438
2018-06-14,MSFT,266.61,267.64,262.26,262.68,44008679
2018-06-15,MSFT,263.15,268.08,259.82,266.54,6695572
2018-06-18,MSFT,264.49,265.77,259.18,263.73,39846423
2018-06-19,MSFT,265.32,269.64,257.74,262.18,29805791
2018-06-20,MSFT,261.23,267.22,256.98,264.77,26816461
2018-06-21,MSFT,262.28,267.25,260.66,263.65,39984700
2018-06-22,MSFT,261.32,262.17,259.93,262.03,39520364
2018-06-25,MSFT,263.53,269.4,258.95,266.82,47117254
2018-06-26,MSFT,265.59,269.38,261.74,266.7,21271969
2018-06-27,MSFT,269.33,271.45,262.09,262.88,39776708
2018-06-28,MSFT,262.3,265.37,257.12,261.0,43553519
2018-06-29,MSFT,262.86,264.16,254.58,258.06,26894683
2018-07-02,MSFT,259.53,264.09,255.27,257.84,35915399
2018-07-03,MSFT,256.42,261.77,255.32,258.73,41346118
2018-07-04,MSFT,258.65,261.82,255.79,259.87,43242583
2018-07-05,MSFT,259.27,262.72,254.6,258.67,2179753
2018-07-06,MSFT,259.52,263.32,254.84,255.4,18197173
2018-07-09,MSFT,253.1,253.46,251.23,253.27,41195974
2018-07-10,MSFT,255.15,258.28,254.21,256.14,9808330
2018-07-11,MSFT,254.35,260.43,252.92,257.22,6014815
2018-07-12,MSFT,258.64,261.14,254.18,258.36,19641367
2018-07-13,MSFT,258.34,267.89,255.32,262.65,27334015
2018-07-16,MSFT,261.3,263.08,254.06,257.99,43486583
2018-07-17,MSFT,258.83,262.1,256.5,258.16,15969768
2018-07-18,MSFT,256.82,264.6,251.78,259.94,39317622
2018-07-19,MSFT,259.28,264.82,256.31,260.85,1704588
2018-07-20,MSFT,259.22,263.11,257.45,258.01,15366732
2018-07-23,MSFT,257.64,263.31,255.55,258.3,23034457
2018-07-24,MSFT,257.63,262.32,250.96,254.27,28909318
2018-07-25,MSFT,256.57,259.99,251.46,259.37,25758735
2018-07-26,MSFT,260.92,268.19,257.58,264.84,14901769
2018-07-27,MSFT,266.22,267.28,260.62,263.88,10989152
2018-07-30,MSFT,263.65,267.99,256.81,261.05,36549915
2018-07-31,MSFT,260.07,264.48,253.52,258.56,16824801
2018-08-01,MSFT,259.55,263.82,252.63,255.7,4875100
2018-08-02,MSFT,254.76,261.99,253.21,257.45,4494880
2018-08-03,MSFT,259.73,269.55,258.06,265.55,2740386
2018-08-06,MSFT,264.77,265.12,259.97,264.23,31691262
2018-08-07,MSFT,262.59,267.31,261.71,263.94,48419526
2018-08-08,MSFT,265.59,269.83,255.03,259.08,48275982
2018-08-09,MSFT,259.24,263.52,251.49,254.61,26202767
2018-08-10,MSFT,253.94,257.14,243.59,248.23,19440447
2018-08-13,MSFT,249.23,250.55,246.88,247.38,39628446
2018-08-14,MSFT,246.03,251.67,243.51,249.27,6928539
2018-08-15,MSFT,248.35,252.79,244.2,245.14,20696370
2018-08-16,MSFT,245.31,247.81,244.85,246.24,36411839
2018-08-17,MSFT,246.28,247.9,243.56,243.76,16211483
2018-08-20,MSFT,242.82,245.73,238.05,244.68,38529548
2018-08-21,MSFT,246.15,246.45,244.5,244.97,25417768
2018-08-22,MSFT,246.63,246.7,239.92,242.81,43177558
2018-08-23,MSFT,240.7,245.1,235.98,237.81,16803338
2018-08-24,MSFT,240.06,242.51,238.03,238.83,45691341
2018-08-27,MSFT,239.91,242.3,238.34,239.66,39794688
2018-08-28,MSFT,238.81,243.11,237.91,239.12,6859921
2018-08-29,MSFT,239.81,240.12,236.93,237.09,8607578
2018-08-30,MSFT,234.99,240.54,231.79,236.37,24717372
2018-08-31,MSFT,235.46,236.15,231.36,235.14,27985596
2018-09-03,MSFT,233.62,237.64,233.23,236.47,40791859
2018-09-04,MSFT,236.14,247.17,235.7,242.84,34359084
2018-09-05,MSFT,243.7,246.38,235.54,239.58,45591812
2018-09-06,MSFT,240.69,245.02,237.79,239.75,10221858
2018-09-07,MSFT,240.61,245.34,238.32,242.04,45918012
2018-09-10,MSFT,243.67,252.1,241.26,249.23,20146314
2018-09-11,MSFT,249.93,252.58,249.51,251.15,31372724
2018-09-12,MSFT,249.15,251.56,246.29,246.99,32994607
2018-09-13,MSFT,245.35,248.28,243.19,247.34,41169867
2018-09-14,MSFT,249.55,250.32,244.08,245.65,5764137
2018-09-17,MSFT,245.76,248.46,242.98,243.26,32796606
2018-09-18,MSFT,242.15,247.82,239.58,246.01,43439568
2018-09-19,MSFT,245.09,250.52,244.42,246.47,19281333
2018-09-20,MSFT,247.69,252.16,243.9,250.75,38020144
2018-09-21,MSFT,248.69,251.12,244.13,247.16,25037699
2018-09-24,MSFT,247.76,249.38,243.0,247.59,38699999
2018-09-25,MSFT,246.81,248.28,244.71,245.78,6090133
2018-09-26,MSFT,247.56,250.1,243.62,246.97,28096544
2018-09-27,MSFT,245.24,249.02,240.85,248.59,3733332
2018-09-28,MSFT,248.21,253.85,243.29,251.34,21830522
2018-10-01,MSFT,250.39,251.06,248.97,249.74,37569299
2018-10-02,MSFT,251.07,251.6,249.27,250.06,49486105
2018-10-03,MSFT,252.08,257.07,249.45,252.3,38430072
2018-10-04,MSFT,253.75,257.6,253.26,255.58,2165067
2018-10-05,MSFT,255.81,260.07,250.76,255.43,48674695
2018-10-08,MSFT,257.52,258.62,254.96,255.09,28776447
2018-10-09,MSFT,254.28,259.6,249.96,255.43,16525716
2018-10-10,MSFT,252.99,254.65,247.72,251.68,13693267
2018-10-11,MSFT,249.78,254.52,247.52,249.7,32270272
2018-10-12,MSFT,251.91,255.74,249.65,254.5,17874327
2018-10-15,MSFT,254.24,259.18,253.63,255.47,23977348
2018-10-16,MSFT,255.21,259.14,252.2,257.89,19941343
2018-10-17,MSFT,256.94,260.56,254.37,257.27,3896268
2018-10-18,MSFT,254.95,261.37,250.95,258.73,24528259
2018-10-19,MSFT,258.46,262.09,254.07,254.62,33769641
2018-10-22,MSFT,256.49,265.53,253.69,261.95,10700916
2018-10-23,MSFT,263.6,269.67,261.37,267.56,43169511
2018-10-24,MSFT,266.49,268.6,265.7,267.0,49650056
2018-10-25,MSFT,268.15,270.22,256.67,261.21,10453033
2018-10-26,MSFT,260.34,261.71,258.68,259.51,48348550
2018-10-29,MSFT,258.94,261.29,258.05,258.54,30599940
2018-10-30,MSFT,256.87,261.95,255.82,259.25,37523387
2018-10-31,MSFT,258.08,261.46,253.73,258.55,7820904
2018-11-01,MSFT,258.32,261.17,251.97,255.03,29389019
2018-11-02,MSFT,256.95,262.74,255.0,258.79,38142536
2018-11-05,MSFT,257.05,260.18,250.65,255.75,30913133
2018-11-06,MSFT,257.51,260.64,251.69,253.49,17503910
2018-11-07,MSFT,251.56,254.51,250.1,252.39,23132586
2018-11-08,MSFT,251.4,252.98,244.45,248.43,5760274
2018-11-09,MSFT,249.02,251.65,243.61,246.17,13077259
2018-11-12,MSFT,246.5,246.94,244.83,245.7,28464519
2018-11-13,MSFT,244.72,250.13,243.2,246.36,43208976
2018-11-14,MSFT,246.36,250.67,242.62,248.56,1087600
2018-11-15,MSFT,249.3,255.12,248.95,253.64,43582747
2018-11-16,MSFT,253.29,255.06,249.91,250.82,11281171
2018-11-19,MSFT,251.4,255.62,248.62,252.97,15743127
2018-11-20,MSFT,250.47,255.36,249.19,249.76,43309734
2018-11-21,MSFT,248.89,251.87,244.67,245.05,28372489
2018-11-22,MSFT,247.43,250.87,241.53,244.02,35378889
2018-11-23,MSFT,245.22,249.66,243.41,243.6,36071001
2018-11-26,MSFT,241.91,242.82,240.32,240.92,8871332
2018-11-27,MSFT,242.33,242.91,235.44,238.8,19279530
2018-11-28,MSFT,239.97,243.96,238.37,239.95,45331082
2018-11-29,MSFT,238.07,244.62,238.01,240.21,30667531
2018-11-30,MSFT,240.32,243.51,238.2,241.32,37831942
2018-12-03,MSFT,238.94,240.96,236.15,239.96,7569277
2018-12-04,MSFT,238.47,239.01,233.98,238.4,14287800
2018-12-05,MSFT,236.08,238.39,233.48,236.82,46734245
2018-12-06,MSFT,238.82,241.75,229.92,233.71,17464700
2018-12-07,MSFT,233.92,239.1,229.91,235.6,26047102
2018-12-10,MSFT,235.62,236.64,229.65,232.94,30734150
2018-12-11,MSFT,230.79,236.57,229.68,232.05,5794951
2018-12-12,MSFT,233.66,236.01,229.34,231.12,43996941
2018-12-13,MSFT,232.56,234.48,228.03,229.6,44226787
2018-12-14,MSFT,231.14,239.11,227.51,235.14,23767071
2018-12-17,MSFT,235.6,243.79,235.39,239.93,26031507
2018-12-18,MSFT,237.66,240.27,233.65,238.16,45586141
2018-12-19,MSFT,238.28,246.88,237.56,242.16,15009021
2018-12-20,MSFT,243.27,247.18,240.09,242.67,11608963
2018-12-21,MSFT,242.95,244.04,236.65,240.0,31627118
2018-12-24,MSFT,241.57,249.29,238.38,247.56,28166539
2018-12-25,MSFT,246.48,251.48,243.04,250.81,44322687
2018-12-26,MSFT,251.97,257.23,251.85,255.54,22517388
2018-12-27,MSFT,257.41,260.2,248.78,253.2,9317391
2018-12-28,MSFT,251.61,255.0,249.87,250.01,45513075
2018-12-31,MSFT,251.82,254.22,248.7,250.07,32186264
2019-01-01,MSFT,252.09,256.62,247.22,251.52,48202995
2019-01-02,MSFT,252.32,256.9,252.16,255.07,26534005
2019-01-03,MSFT,255.82,257.58,253.08,253.68,20607429
2019-01-04,MSFT,251.9,256.39,251.3,253.75,7961636
2019-01-07,MSFT,254.26,256.9,253.96,255.37,40558868
2019-01-08,MSFT,254.03,255.78,253.18,254.53,42578001
2019-01-09,MSFT,257.05,261.93,249.87,250.58,35330563
2019-01-10,MSFT,252.55,261.9,248.42,257.42,38916185
2019-01-11,MSFT,255.36,260.98,253.33,257.47,49200697
2019-01-14,MSFT,255.4,258.18,251.51,253.13,22270427
2019-01-15,MSFT,253.67,258.01,247.57,248.47,2717010
2019-01-16,MSFT,248.34,251.98,243.55,250.46,11830345
2019-01-17,MSFT,250.74,250.76,247.2,248.17,33181407
2019-01-18,MSFT,248.99,249.48,244.01,245.02,45914488
2019-01-21,MSFT,247.04,249.19,242.74,247.22,25755994
2019-01-22,MSFT,248.36,249.04,247.67,248.93,24234702
2019-01-23,MSFT,251.32,254.89,246.12,246.53,12913089
2019-01-24,MSFT,246.81,249.06,238.67,241.63,8194425
2019-01-25,MSFT,239.84,243.89,235.68,241.14,41149919
2019-01-28,MSFT,243.49,243.86,238.33,240.4,28100764
2019-01-29,MSFT,240.16,243.58,239.02,240.97,47021934
2019-01-30,MSFT,239.23,239.8,237.95,239.06,22281910
2019-01-31,MSFT,237.61,240.19,235.95,236.98,44641074
2019-02-01,MSFT,236.14,236.56,231.82,235.35,37467690
2019-02-04,MSFT,236.76,238.29,231.7,232.71,10374126
2019-02-05,MSFT,230.81,235.32,230.64,233.57,23309830
2019-02-06,MSFT,231.77,232.8,229.78,231.31,15939440
2019-02-07,MSFT,230.6,231.32,228.42,230.76,7564286
2019-02-08,MSFT,231.55,236.07,227.39,231.48,44489273
2019-02-11,MSFT,230.24,235.56,227.18,233.13,5227380
2019-02-12,MSFT,235.13,238.98,228.42,231.16,28476581
2019-02-13,MSFT,231.65,232.84,225.2,228.4,47795748
2019-02-14,MSFT,227.75,236.23,225.43,232.38,41478385
2019-02-15,MSFT,231.75,232.07,229.77,231.51,20345185
2019-02-18,MSFT,233.79,235.39,223.81,228.31,48485366
2019-02-19,MSFT,228.64,234.86,227.28,230.7,33747501
2019-02-20,MSFT,230.57,234.78,225.53,226.51,37211601
2019-02-21,MSFT,227.53,228.52,225.56,228.3,22467713
2019-02-22,MSFT,229.88,232.33,227.14,229.65,16938867
2019-02-25,MSFT,230.74,235.6,228.13,231.64,10002522
2019-02-26,MSFT,230.95,234.05,227.58,228.03,9160566
2019-02-27,MSFT,227.33,227.52,225.66,226.36,43120516
2019-02-28,MSFT,227.12,228.91,221.0,223.6,17080433
2019-03-01,MSFT,222.53,229.82,221.36,227.29,23357804
2019-03-04,MSFT,229.22,232.13,222.82,224.05,12504806
2019-03-05,MSFT,223.5,224.76,219.95,224.42,15996682
2019-03-06,MSFT,226.14,226.76,222.37,223.7,25158024
2019-03-07,MSFT,222.01,224.26,214.03,218.28,40617978
2019-03-08,MSFT,216.31,216.6,211.69,212.7,19825978
2019-03-11,MSFT,210.85,213.56,209.55,211.79,47425421
2019-03-12,MSFT,212.6,217.66,209.5,215.13,28652566
2019-03-13,MSFT,216.26,219.59,215.07,216.94,12018585
2019-03-14,MSFT,215.89,219.72,210.71,213.24,37872811
2019-03-15,MSFT,211.82,214.52,208.18,211.37,48484140
2019-03-18,MSFT,211.89,215.27,206.98,208.35,32476037
2019-03-19,MSFT,208.2,209.31,204.81,206.01,2093688
2019-03-20,MSFT,205.98,211.02,205.41,209.86,24988313
2019-03-21,MSFT,208.25,208.86,203.46,205.23,14399358
2019-03-22,MSFT,206.73,207.89,202.17,204.52,15093600
2019-03-25,MSFT,203.55,206.14,201.24,205.83,27385673
2019-03-26,MSFT,207.78,211.32,203.88,206.39,18209351
2019-03-27,MSFT,204.38,207.42,201.36,201.97,30946351
2019-03-28,MSFT,203.96,208.53,202.99,204.96,14524973
2019-03-29,MSFT,204.24,206.16,195.9,199.32,4291800
2019-04-01,MSFT,198.57,201.49,196.47,199.72,10691401
2019-04-02,MSFT,197.8,199.21,194.46,196.62,12226917
2019-04-03,MSFT,195.65,196.74,189.84,191.72,16498934
2019-04-04,MSFT,190.59,192.04,184.87,188.17,1956158
2019-04-05,MSFT,188.0,188.06,186.06,186.85,8384113
2019-04-08,MSFT,186.2,189.05,183.15,186.55,4050784
2019-04-09,MSFT,187.61,188.69,182.56,184.96,29538257
2019-04-10,MSFT,185.17,188.76,178.15,181.13,12136327
2019-04-11,MSFT,181.77,184.95,181.4,182.89,34648844
2019-04-12,MSFT,181.17,181.81,176.63,179.38,12668352
2019-04-15,MSFT,178.01,180.32,174.41,175.37,17972367
2019-04-16,MSFT,175.33,177.33,171.84,173.49,31424003
2019-04-17,MSFT,174.33,175.97,173.51,173.67,12731372
2019-04-18,MSFT,172.24,174.08,167.97,170.86,39173400
2019-04-19,MSFT,169.53,175.37,166.2,173.63,13829697
2019-04-22,MSFT,175.0,176.24,173.2,175.01,15460907
2019-04-23,MSFT,174.01,177.65,171.65,174.68,21147204
2019-04-24,MSFT,173.22,174.12,171.42,174.11,18439832
2019-04-25,MSFT,173.95,175.02,170.26,172.71,24853070
2019-04-26,MSFT,173.28,174.88,173.07,173.89,17128306
2019-04-29,MSFT,172.39,174.85,169.3,171.47,16731071
2019-04-30,MSFT,172.76,175.33,171.08,173.27,48669606
2019-05-01,MSFT,173.18,173.94,171.66,173.62,19359320
2019-05-02,MSFT,172.98,175.27,169.64,173.06,33097699
